,id,text,intent,label
43,43,Çox gözəl vaxtlar idi Xoşqədəm yoxdu Zaur yox idi Bayramlar Baboslar hər şey təbiidir,positive,1
44,44,"Yalnız Putinə xidmət edən dövlət məmurları uğur qazana bilir”, - yakut döyüşçülərindən biri açıqlamasında deyib.",negative,0
45,45,Allah şəhidlərimizə rəhmət eləsin,positive,1
46,46,Daş da bilir da hara düşmək lazımdı),positive,1
47,47,Əla. Davamlı olsun bu cür filmlər.,positive,1
48,48,Gözləmədiyin xilas (gözlənilməz xilas),positive,1
49,49,gic gic filmler qoyursuz ancaq.hec olmasa ayliq odenise gore herden duz emelli film qoyun.o qeder gozel kinolar var ki,negative,0
50,50,"Xidmet seviyyesi yuksek, personal ve administrator mohtesem xidmet elediler. Tortlari cox dadli idi, hamiya meslehet gorurem.",positive,1
51,51,3-cü dünya müharibəsi  olacaq. İnsanla təbiət arasında. İnsanlığı doğmamış genlər yox olacaq.,negative,0
52,52,"Bizə elə gəlir ki , biz işləyirik… Hökümətə elə gəlir ki , maaş verir …",negative,0
53,53,Orkhan Zeynalli  konsertləri artırsa bu rekordu qıracaq,positive,1
54,54,Em temiz hava Carlsbaddadi.Adamin bashi gicellenir ne geder oxygen var burda,positive,1
55,55,"Bizim ushaqlarda Cocomelonu izleyir Tv - de. Youtube - a telefonumla girib ozumcun video qoshuram, xod verirem 3 yashli qizim qishqirir ki,onun xodunu al )) Allah haqqi azaldiram,yene verirem,qayidir ki,demedim onun xodunu al?))))) Dehsetdiler indiki ushaqlar. Ozude ozleri girir,ozleri qoshurlar. Her sheyi bilirler ))))",positive,1
56,56,Həkimdə mənə 550 azn dedi deyirəm bahadı,negative,0
57,57,İsrail ordusu Qəzzanın içərilərində HƏMAS-la döyüşlər aparır.,negative,0
58,58,Cəmi bir ədəd Altron hazırlansa insanlıq sünii intelektə uduzacaq.,negative,0
59,59,"Customer service - 0!!!  Restoran yemeyimi sef salib, ve menyudaki ile uygun gelmeyeni gonderib. Bezi komponentlere allergiyam oldugu uchun yemeyi yeye bilmedim ve tulladim. Supporta yazdim saat 13:20radelerinde ki restoran mene sifarish etdiyim yeneyini getirsin. mene yaziblar ki restoran cavab vermese hecne ede bilmerik. Saat 14:30 hele gozleyirem!!! Wolt da deir ii bizlik deil, restoranligdi, amma xidmet mene Wolt gosterir, pulu da onlar qebul edir. Bele bele ishler.",negative,0
60,60,O....b dala düşmək buna deyirlər,negative,0
61,61,İmperator belə olsan yeri gəlir aşko kuşkoluq edib hanımcı olursan  Leyla Bayramova Refsane İsayeva,negative,0
62,62,Hele bi dene binede 2 milyard maşın var . Qalmışdı bütün Bakı,negative,0
63,63,ALLAH ölənlərə rəhmət etsin yaralilara şəfa versin .  ALLAH köməyləri olsun,positive,1
64,64,"Gözüm açandan elə hər yerdə ilkin ödənişsiz və faizsiz sözünü oxuyuram. Məhsulun nağd alış dəyəri 500 manat gedirsən 1 illik rəsmiləşdirməyə. 2 faiz zırt, 3 faiz pırt, 4 faiz də cırt çıxır.",negative,0
65,65,İndi sən üstü örtükü reklam eliyirsəndə guya )),negative,0
66,66,Çıxmayan candan ümid kəsilməz nə qədər çox axtarış bir o qədər insan həyatını qurtarmaq olar,positive,1
67,67,Allah cəmi şəhidlərimizə rəhmət eləsin amin..bizim evlərdə bu gündə deyərdim daha pis gündədir. Allah zalımlara lənət eləsin amin..Hələdə Qubadlıya gedib çıxmaq qismət olmayıb. Vətən həsrəti ilə neçə -neçə insanlar dünyadan daha köçdü..,negative,0
68,68,Aya hec bir canli getmeyib.Nasa videoroliklerle babat aldadib bashinizi sizde inanin,negative,0
69,69,100 manat alırdım. Çıxdım o işdən də),negative,0
70,70,Qoşqu olduğunu bildirir.Amma dəqiq yerinə yetirən Mir.,positive,1
71,71,Halaldi sana yediyin ye gollarina kalsin guvvat.,positive,1
72,72,O qederde deyil. Uzaq basi 500 000$ filan olar. Milyonu qepik qurus eledize,negative,0
73,73,"Əlindən bir iş gəlməyənlər Ronaldoya lağ edəcəklər. Adamın heç belə vecinə də deyil, kim nə deyəcək. Əlinə düşən fürsətdən maksimum istifadə edib pulunu qazanacaq.",positive,1
74,74,Cinemplus acinnan öləcək ama öz dilimizə keçmiyəcək.,negative,0
75,75,Bunun başi batsın.. Məndə deyirəm bir kl kanfet hara gedib)  usaq yox deyem usaq yeyib. On ildi sicanla yasayiram,negative,0
76,76,"Butun kosmetik prosedurlar hamisi bosunadi, onsuz axirda turboya oxsuyaciyiq",negative,0
77,77,Məndə hormonaldı. Hecnə yemirəm. Nutella xaladelnikden qişqirire.,negative,0
78,78,Daglar Masimov  sən nə qədər alırsan?,negative,0
79,79,Oo heqiqeten de esl sənet eseri,positive,1
80,80,Muhteşem bir ders bence Teşekkürler,positive,1
81,81,"Ümumiyyətlə çəkməyin. Heç nəyə xeyri yoxdur, zərərindən başqa.",negative,0
82,82,Pul xərclənib...  bizdə ayrılan pulun 1/3 ancag xərclənir çünki hamısı acdı yeyir yeyir qarın doyur göz doymur,negative,0
83,83,Həqiqətən amazonda varmlş özdə 8 dollardan bahadı,positive,1
84,84,18 Oktyabr - Müstəqilliyin Bərpası Günü münasibətilə azərbaycanlı həmkarını təbrik edib.,positive,1
85,85,Afərin çox xoşum gəldi azərbaycanlılar tez calişir türkcə danışsin biz bir millətik azərbaycanca öyrənmək lazımdır rahat ilsun,positive,1
86,86,Allahu ekber şuna bi bakarmisin,negative,0
87,87,Sonu çox maraqlı bitdi heç bele gözlemirdim birinci kederlendirdi sonu soram her şey yaxşıdır.,positive,1
88,88,Birdi ikidi meselen su qizdirci var qazla işdiyen çolde yoxlamiwam yigib girmiwem hamama yuyunmaqa yigmayib özude defelerle olub neçedefe de eynimi geyinib çixmiwam çimemiwem,negative,0
89,89,"Bu işdə aldanmamaq üçün yalnız ağıl deyil, qəlb də lazımdır!",positive,1
90,90,Vüsal Muradov  səndə xeyr vermisən.,positive,1
91,91,"Salam 24 noyabrdan beri menim 3 baglamam gelib mene catmayib, kime muraciet edim, komek ederdiz zehmet olmasa.",negative,0
92,92,Dunyanin hec harasinda bele reklam yoxduda yeni,positive,1
93,93,"Çətin ki, uzun ömürlü ola bilər. Dərman biznesi davam edir...",negative,0
94,94,Və Azərbaycan 6 günlük iş qrafikasından çıxa bilmir,negative,0
95,95,"11 il məktəb, 4 il bakalavr, 2 il magistr təhsili alıb, kurslar, traininglər, sertifikatlar əldə edib, gecə gündüz, bəzən 36 bəzən, 48 saat ardıcıl dayanmadan işləyib, hansısa insanlara 100 milyonlar qazandırmağı bacaran qul olmağım.",negative,0
96,96,Elebil gunde isvechredesiz amk gedin vizqirdinda,negative,0
97,97,23milyard km ?? Sadəcə gülüncdür . İnsanlıq hələ yer qübbəsin aşıb keçsin sora qalsın milyon km uzaqlara peyk göndərmək. Milyard ee özüdə .,negative,0
98,98,KURKURI JUT EN DAREL TALANJI SATANI VASTAKNERN.,negative,0
99,99,Çünki onlar binalar tikəndə ciblərini güdməyiblər.,positive,1
100,100,Bu çox amazing bir təklifdir. Hə birde mən ora add eləmək istəyirəm ki :D,positive,1
101,101,Indide milleti soxasoxdan soxsan stadyona 1 milyonda olar,positive,1
102,102,"Həqiqətən də dünyada yaxşı və öz işinə ləyaqətlə yanaşan peşəkar həkimlər var. İnði də belə əməliyyatlar olur, sadəcə bir neçə saat çəkir. Mən bilən ən uzun əməliyyat qopmuş insan başının birləçdirilməsi olub, 150 saatdan çox çəkib və 26 həkim işləyib əməliyyatda. Amerikada avtomobil qəzası zamanı. Tusi Klinikasında Elçin həkim var idi, uroloq. 2013-cü ildə anamı böyrəyindən əməliyyat etmişdir, perkutan metodu ilə. Anamı son anda ölümdən xilas edən insan olub. Böyrəyində daş sidik kanalının ağzın tutub, böyrəyin içərisində çirk yığılmışdır. Yıöılan çirk qana sovrulurmuş. Müalicə və əməliyyat ilə problemi həll etdi. O vaxt heç kim boyin olmadı buna. Elçin həkim dedi mən həll edəcəm və etdi də. Anam indi yaxşıdır. Elçin hıkim indi Kaspar xəstəxanasında çalışır və deyərdim ki, öıkədə ən güclü cərrah uroloqdur.",positive,1
103,103,“Qəzzada fəaliyyət göstərən qüvvələrə qarşı döyüşlər davam edir və döyüş meydanında əldə olunan nəticələr və nailiyyətlər çox yüksəkdir.,positive,1
104,104,"Onun baxışında dərin bir ümidsizlik vardı, bu dəhşətli baxışlar heç vaxt yadımdan çıxmayacaq.",negative,0
105,105,Bizdə də minir da 1000 dəfən 300 m elemirmi,negative,0
106,106,"Kriptonu biz alsaq ucuz, satsaq baha olsun",positive,1
107,107,Azərbaycanda neft gəlirləri Xalq arasında ədalətli şəkildə bölünür.,positive,1
108,108,28 May da belədir. Mola tərəf yolu keçmək istəyəndə qarşında elə bil 300 Spartalı gəlir.   Bir dəfə yolun yarısından qayıtdım,negative,0
109,109,Mən hər dəfə dana basdırması yeyəndə əlimi açıb o tayı bərabəri olmayan nemətə şükür edirəm,positive,1
110,110,"Bu söz Aleksandra Semyonovnaya elə ləzzət verdi ki, rəngi qıpqırmızı qızardı, elə o saat yenə də mənə çay tökməyə başladı.",positive,1
111,111,"Bizim memurlari gormeyibler, bu yarishda direshe bilmezler bizim memurlarla",positive,1
112,112,"Lakin təlimlərdən, xüsusilə F-16-ların Azərbaycana gəlişindən Ermənistanda qorxuya düşənlər var.",negative,0
113,113,Tiktoka baxıb sonra yatanlar neynəsin,negative,0
114,114,Allah belə insanlardan razı olsun,positive,1
115,115,Zəngəzurnan Təbriz alınsın olacaq)),positive,1
116,116,"İnşallah həkimlərin əli əsər, botoksun miqdarını düzgün tutdura bilməzlər botoks etdirənləri zəhərləyib öldürərlər",negative,0
117,117,Вугар Байрамов Jeyhunov Jeyhun yiqishun gediriy,negative,0
118,118,"uşaq vaxtı izləmişdim, çox maraqlı filimdi",positive,1
119,119,Su da qoyuram yemək də verirəm .,positive,1
120,120,Yaxşı başlamışdın axırı reklama keçdin adam bir deyər bu qədər insanın enerjisindən yararlanmaq lazımdı,negative,0
121,121,Yaşayıb görməyənlərə salam olsun,positive,1
122,122,Heyatdan qadindan ziynetli bir shey goster mene sene Secde edim!!  Artur Castus!  Dunyada ne var dovlet varsa ureye yatan bir xanimin ayaqi altinda serilib indiye kimi! Odurki qelbinize yatan biri ile qandali 4.5 vurunki 1 acilanda obiriler qalsin!,positive,1
123,123,"Bizdə zevs tiktok videoları izləyib, 800 k""ya çatıb, indi o qədər izləyiciyə laiq konsept tapıb, videolar hazırlaya bilmir :D",negative,0
124,124,"Getdikcə o daha artıq keflənir, ürəyi daha artıq yumşalır, az qalırdı ki, ağlasın.",positive,1
125,125,Risovkalığı sevənlərin modeli iphone.,positive,1
126,126,"Qeseng melumatdi, sagol, adamin aglina her sey salir",positive,1
127,127,"Çox maraqlı alınıb, afərin uşaqlara",positive,1
128,128,Allah her bir mezuna 100 il ömrü nesib etsin,positive,1
129,129,MrBeast şokoladlarını alın xeyir verin),positive,1
130,130,Maraqlı idi. Spoiler,positive,1
131,131,O vaxda menim nəslimin sümüyü cürüyəcək qaldi ki menim 1 milyar yaşamağım,negative,0
132,132,"Azərbaycanda inkişaf dinamikası sürətlənib. 2011-ci ilin yanvar ayında iqtisadiyyatın bütün bölmələrində inkişaf meyilləri müşahidə olunub, bölgələrdə yeni müəsissələrin yaradılması intensiv xarakter alıb.))))",positive,1
133,133,Fil ile qarşıqanı niye müqayises edirsən biz başqa planetde yaşayırıq olar basqa,negative,0
134,134,İllərdir nar nömrə işlədirəm (Hər tərəfə dəqiqəsi 4 qəpik). İnternet paketləri də çox sərfəlidir. Mb bitsə belə limitsiz mb sayəsində ortada qalmırsan. Boş yerə kontur da çıxmır sizdən.,positive,1
135,135,Mende aveodu 0-100ə 1 həftəyə yiqir,negative,0
136,136,"KETE , DUNYANIN ENGOZEL YEMIYIDI",positive,1
137,137,Bomba kimidir yüksək sürət yoxdur qəza yoxdur dəstəkləyirəm),positive,1
138,138,"Ayə, dədən evdə? Yox Marsa gedib... Buna da öyrəşəcik..",negative,0
139,139,Azərbaycan Ordusunun hərbi qulluqçuların sayıqlığı nəticəsində terror aktının qarşısı alınıb.,positive,1
140,140,Qəşəng baxmaga dəyər,positive,1
141,141,Müəllim uşaqlardan cavan gorunur.,positive,1
142,142,"Evrika cizgi filimi yadima dusdu. İndi ancag gic-gic Nastiya,Lina və s. Kimilərə baxir usaglar ",negative,0
143,143,"Men Azerbaycanda usaqlarima azerbaycan dilini öyredecek kitab tapmadim. Ne qeder kitabxanalari gezdim, mekteb dersliklerini vereqledim. Yalniz 1 kitab sonda tapdim, basdan ayaga sekil olan kitab. Bele baxanda sekili men evde de printerden cixarda bilerem.  Usaqlarim almanca danisir, istedim her defe vetene geldikde öz dillerinde danissinlar. Onlara evde öyredecek vesait tapmadim. Derslikler ve dil kitablari cox qeliz yazilib.  Özüm Bakida 8 il müellim işlemisem.",negative,0
144,144,Bıy bıy dan sonra bu çıxdı qabagima beynim error verdi,negative,0
145,145,Bu şləki brua quyob ölmürsən utanmıxdan?,negative,0
146,146,"Bu bədbəxti ildırım vurma ehtimalı, zürafələrin ildırım vurma ehtimalından 50 dəfə çoxdur.   İstinad : La Gazetta de Bizimləsən.",negative,0
147,147,"Xəyif o Bakıdan...novostroykalarin demek olar olmayan vaxtlar... maşınların sayına da baxanda ləzzət eliyir..yoxsa indi novostroykalarin əlindən tərpənmək olmur,hər addım isə taksi..",negative,0
148,148,Bu nə yoldu ki getsin Almanlar Binəqədidə Balaxanida yolu necə cəkirlər öyrənsin hələ Masazir və Ramanini Binəni demirəm hörmətlə Aztv,negative,0
149,149,Halal olsun bizə anamızın südü.,positive,1
150,150,Qışın soyuğunda isti otaqlar və disti döşəmələr,positive,1
151,151,"Medalyonu qapıb yerə çırpdı, hiddətlə onu tapdalamağa başladı.",negative,0
152,152,Rövşən Xuduyev maaa de görüm niyə!,negative,0
153,153,Möhtəşəm. Yaşasın gəncəli balası. Gülüstanın yetirməsi,positive,1
154,154,"Çox gözəl illər idi, həmin il mən Mədəni-Maarif texnikumunun birinci kursunda oxuyurdum, başına qızıl teşt al gəz, kimsə sənə toxunmurdu, ""Mir"" kiniteatrından Dərnəgülə kimi kinodan çıxıb gecə saat 12- də piyada gəlmişik qorxusuz , hürküsüz çünki sağlam bir illər idi.",positive,1
155,155,"Dünya ekosistemi üçün ən gözəl addım atmış şəxs Rəhmətdiy Çingiz xandı.Gözünə döndüyüm qabağına kim çıxıb tikəpara eliyib 40 milyon insanı,insan faktoru azaldığı üçün də təbiət dahada canlanıb",positive,1
156,156,Baxıram heçkim qulaq asmırmış. Lap özümnən şüphələndim. 1 milyard dəfədə qulaq asmaramda yəqin,negative,0
157,157,Yaddaşım normaldır. Unutmağa çarə ver admin,negative,0
158,158,Bildiyimiz tesladi. Yavsaklar ogurliyublar. Cin ki cin,negative,0
159,159,Bu sxemi bizim yol çəkənlərə gönderin baxib öyrənsinlər)),positive,1
160,160,AVROPADA AMERİKADA OLSA İDİ TANINMIŞ OLARDILAR HEYİF QAĞA,negative,0
161,161,"Dünən axşam onun saçını elə bunun üçün yolmuşam, o bu gün də qaçıb gedib!",negative,0
162,162,Əsas səhvimiz Lexusda imiş. [leksis],negative,0
163,163,"Real ola bilər. Google Street View kimi ərazini öncədən çəkib, oyunu onun üstündə qurmaq olar. Güclü processor da lazım olmaz.",positive,1
164,164,Indikinden ne ferid insanlara saatlarnan tualetde bashqa adamlarnan dersleshir))),negative,0
165,165,"1980-1990 məzunuyam.Sinif yoldaşlarımızdan itirdiklərimiz var deyə belə tədbiri qura bilmirik.Xoş təəsurat yaratmayacaq,əksinə....",negative,0
166,166,Mən gire bilmirəm bu nədəndir,negative,0
167,167,Öz əcəlləri ilə ölsələr bəlkə bizdən uzun yaşayarlar gəl gör ki o qədər incə heyvandi yağış yağır ölür külək olur ölür və s,negative,0
168,168,Ölkədən getmək yox bəziləri ölkədən qovmaq istəyərdim.,negative,0
169,169,"Ordumuzun Mərkəzi hərbi tibb anbarında bu şpirisden görmuşem,minlərlə var idi,amma istifadə olunmurdu.Sover vaxti hərbdə olub, amma effekti olmadıqı ücün davam etmeyib. Mən maraqlandım Belə dedilər.",negative,0
170,170,Biz də hələ şeir yazaq Toxunma mənə yanarsan zad.,negative,0
171,171,çox pis qeydiyyat tələb olunub beçə dəfə şəkill çəkmək və s,negative,0
172,172,cunki evde o usagi heyvan kimi besleyirler insan kimi yetisdirmirler.,negative,0
173,173,Məcbur seçəcəyim cavablara gəldiyimdə davam etmədim sorğunu çünki yalan olardı.içmirəm o içkilərdən kimsəyə də məsləhət görmürəm,negative,0
174,174,Ukrayna gəşəng bilirdi belə olacağına. Ona görə hazırlığli oldu. Əvvəl bəzi yerləri əldən verdi. Camaatın coxi qırıldı. Dünyanı acindirdi. Sonra 2ci həmlə. Rusiyanı zəiflədib əsas oyununu oynadı və hələ də davam edir.,positive,1
175,175,"Aydın şəkildə başa düşün ki, daşnaklar və onların müttəfiqləri tərəfindən təbliğ edilən Qarabağın mümkün “qaytarılması” Ermənistan üçün ölümcül olacaq.",negative,0
176,176,Seymur Huseynov Bizim vaxtımızda kakos makos yoxuydu,positive,1
177,177,"Çökməyə də məcburdur, çünki çox axmaq bir fikir idi.",negative,0
178,178,Qeşəng programdı pul qabı kimi çox yararlıdır,positive,1
179,179,"Səhv etmirəmsə, 2017 ci ildə Azərbaycan birin sifariş vermişdi. Xəzərə yerləşmədi deyə qaytardılar dala",negative,0
180,180,"Woltun tetbiqi heqıqeten gozel isleyır, catdırılmasıda deqıq ve suretlıdı. 5 ulduz!",positive,1
181,181,Bəli və detalı üçün aylarla yol gözləməli olacaqsınız.,negative,0
182,182,"Tez tez belə şeylər paylaşın ki, bəlkə bizim bəzi ""blogger""lər content necə olur öyrənələr)",positive,1
183,183,Nə qədər pisdeseler də Amerikanı Avropanı gözdən salmağ olmaz eee. Ən azı burdan milyon dəfə yaxşıdı.,positive,1
184,184,"Hətta yasda aş qarasında belə balıq əti olur, halva yerinə də vasabi yeyirlər",negative,0
185,185,Not 8 pro kimi olsun bes eder))),positive,1
186,186,Düzgün idarəetmə sistemi qura bilsək ölkəmiz İsveçrədən də gözəl yerə çevrilər,positive,1
187,187,Insanlarin Rahat sərbəst oz heyatlarini yaşadığı iller Daha mədəni daha semimi daha xos sifet,positive,1
188,188,Tələbə illərim unudulmaz illər qayğısız iller.,positive,1
189,189,Avtobusun qabağında dayanan qaqaşın başı hanı?),negative,0
190,190,Ne varki  bu kadar yüksek  çok katlı  bina yapmaya,negative,0
191,191,Gecə vaxtı öyrənməzdim kaş bu məlumatı,negative,0
192,192,"Fironun yox, amma sizin doğum gününüzü təbrik edirəm). Neçə gözəl illər.",positive,1
193,193,baxmagi  meslehet gorurem,positive,1
194,194,"Səudiyyə rəsmən meydanda sürüdü Argentinanı, Səudiyyə komandasının süni offside taktikası möhtəşəm alınırdı.",positive,1
195,195,"Kenyada olar, bizdə bir dənə məhkəmə uda bilməzdi.",negative,0
196,196,"Əvvəllər azad seçkilər olmur deyə qınayırdım,amma indi qınamıram,düz edirlər, çünki bizlərə azad seçki hüququ vermək dövləti batırmaq deməkdir.Siyasi savadımız yox (çoxluq olaraq),analitik bacarığımız yox,müharibələrə də qonşu davası kimi,Diriliş Ərtoğrul serialı kimi baxırıq.",negative,0
197,197,Qiymetler heddinden artiq serfelidi hemcinin satdiqlari mehsullarda zemanetli keyfiyyetli ve qeydiyyatlidir,positive,1
198,198,"“Bu münaqişədə ölən hər bir insanın məsuliyyəti təkcə HƏMAS-ın deyil, həm də İranın çiynindədir”, - Tramp bildirib.",negative,0
199,199,"Uğurları bol olsun ,neçə neçə belə istedadlar var, yatır Azərbaycanda.Şərait yaratsınlar görün nələr çıxır ortaya.Görək bir müsabiqə,ya tender elan olunub ,ölkədə?.Bu qədər sənaye şəhərcikləri yaranıb rayonlarda ,hamsı qalıb ağzı günə,inkişaf yoxdu.",negative,0
200,200,Allah ureyine göre versin qardasim,positive,1
201,201,"Əşşi bizə Çin lazımdı???! Ən qlobal problemimiz... O , şortik məsələsi nə oldu , onu geyinməy olar ya yox???",negative,0
202,202,"Hər kəsə sərpəstlik verilir ,o pulların çoxu ogurlanaraq şəxsi əmlaka çevrilir ,bütün məmurlar ogrudur ,ogru olmasa hamı bərabər yaşayar ,heçkimin xaricdə ogurladıqları üzə çıxmaq ,ogurluga görə medal hazirlasalar bizim məmurlardan çox nedal slan ölkə olmaz",negative,0
203,203,Bunu Porscheye oxsadan bir menem goren?),positive,1
204,204,"Cavid Cabbarlı, Intigam Novruz, sen menim canim yaninda xingel ve bizim yerimiz gorunmur? :D",positive,1
205,205,Bu axmaq statistikanı deyesen bizim axmaq statistika kamandasınan almısız,negative,0
206,206,"Son zamanlar internet çox zəifdir.Birdə Corat bağlarında işıqlar tez-tez sönür.Yanan zaman internet 2-3 saat olmur. Sürət də elə vaxtlar olur ki, 1 mbt olmur. Buna bir əncam çəkin.",negative,0
207,207,"Sümük iliyi çox təhlükəlidir,insan şikəst qala bilər məncə",negative,0
208,208,"Nələri bitti görəsən LTBli arzular, onsuzda tşrahat rahat çmo vidinde gezen çoxdur.  Yoxsa ay niyə 12dən sonra alkoqol satılmır deyə ağlayan alkaşlar?",negative,0
209,209,Keçmişdə statiskanı düzgün aparmıyıblar 100%,negative,0
210,210,Tesla olan yerde Çin maşınları dünya bazarında ele böyük satış ede bilmiler,positive,1
211,211,2002-dən bəri  bu sevgi bitməz.,positive,1
212,212,Azerbaycan'da olsa behse behs Cox adam  gedib oturacaq,negative,0
213,213,Gizil külcəni əlindən salanin nəinki ayaği başida əzilməlidi)))),negative,0
214,214,Körpü eşqin ağırlığına tab gətirməyib.,negative,0
215,215,"Məsələnin həlli var. Ortada olan dəmir turbanı sökmək lazımdır ki, belə minə bilməsinlər)",negative,0
216,216,"Fikrimce poladan ornek alsaydilar choxdan vezifede olardilar polad checeka elemeyib makasin geyinbeyib onun bunun arvadina soz atmayib yada bir ayagi divarda semicka yemeyib hec bir seiasinda  bizimkiler lotu Quliden , lenkeranskiden ornek aliblar. Ona gore yarsi checenka edir yarsi xala tutmaga calishir.",negative,0
217,217,"Yaxsi ki bu tribuna duwub bezilerinin eline men 8ildir muellim iwleyirem bunu meseleni derslik ve maddi texniki baza prinsiplerini unide oxuyanda bele deyirdim,faydası nedir,icra eden yoxdur,mekteb derslikleri yox tedris programları filan ve texnologiyaya uygun maddi texniki teminat yaradilib,sonra muasır usullar tetbiq edilmeli idi,artiq gecdir,bir nesil usaqlar kecid dovrunun qurbani oldular,tehsilde 10-15il bowluqlar yaranacaqdi,bunu 4-5il bundan önce demiwdim,dediklerim hal hazirda davam edir,bir nesil kecid dovrunun qurbani oldu vessalam.",negative,0
