,id,text,intent,label
120,697,"Jerusalem has many historic, archeological and cultural sites, along with vibrant and crowded shopping centers, cafés, and restaurants.",travel,1
121,37,"The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.",entertainment,5
122,1677,"Examples include control, planning and scheduling, the ability to answer customer diagnoses and questions, as well as handwriting recognition, voice and face.",science/technology,0
123,182,"""It is now important from both a public health and criminal justice perspective that the legislation be enacted as soon as possible"", said a government spokesperson.",politics,2
124,126,Al Gore and General Tommy Franks casually rattle off their favorite headlines (Gore's was when The Onion reported he and Tipper were having the best sex of their lives after his 2000 Electoral College defeat).,entertainment,5
125,362,After hundreds of hours of operation the filament in the bulb eventually burns out and the light bulb no longer works.,science/technology,0
126,1544,"By September 17, 1939, the Polish defense was already broken, and the only hope was to retreat and reorganise along the Romanian bridgehead.",politics,2
127,103,"The comments, live on television, were the first time that senior Iranian sources have admitted that the sanctions are having any effect.",politics,2
128,1232,"Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",entertainment,5
129,1288,"The document, according to the leak, will refer to the borders dispute, which Palestine wants based on the borders before the 1967 Mideast War.",politics,2
130,1103,The result of plotting analysis will be posted to a public website.,science/technology,0
131,25,Ovechkin's first assist of the night was on the game-winning goal by rookie Nicklas Backstrom;,sports,3
132,1624,A full 20 percent of the water that pours out of the planet's rivers into the oceans comes from the Amazon.,geography,6
133,167,The attack put a huge strain on relations between India and Pakistan.,politics,2
134,927,"Flying a drone near an airport or over a crowd is almost always a bad idea, even if it's not illegal in your area.",science/technology,0
135,1210,"During the 1980s he worked on shows such as Taxi, Cheers, and The Tracy Ullman Show.",entertainment,5
136,537,If the objective of one’s visit to a particular place is to get to know its history and culture then this type of tourism is known as cultural tourism.,travel,1
137,1722,"As with all South African National Parks, there are daily conservation and entry fees for the park.",travel,1
138,242,"Besides carrying three important scientific instruments, the lunar probe also carried the image of the Indian national flag, painted on all sides.",geography,6
139,987,"These plateaus are often referred to as ""vidde"" meaning a wide, open treeless space, a boundless expanse.",geography,6
140,1375,"Plants make oxygen which humans breathe, and they take in carbon-dioxide which humans exhale (that is, breathe out).",science/technology,0
141,1009,"In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.",health,4
142,778,"It can usually be replenished fairly easily if you run out, and gives resolution roughly comparable to a current DSLR.",science/technology,0
143,1054,"The debate was sparked by controversy over spending on relief and reconstruction in the wake Hurricane Katrina; which some fiscal conservatives have humorously labeled ""Bush's New Orleans Deal.""",politics,2
144,1699,"In the north the region is bounded by the Sahel, and in the south and west by the Atlantic Ocean.",geography,6
145,366,"The major organ of the circulatory system is the heart, which pumps the blood.",science/technology,0
146,1127,Fluke wrote that the efforts by some to drown out women from speaking out about women’s health were unsuccessful.,health,4
147,817,"With roots in Barcelona's Running Tours Barcelona and Copenhagen's Running Copenhagen, it was quickly joined by Running Tours Prague based in Prague and others.",sports,3
148,1380,"We don't know for sure, but it may have had a forked tongue. Its diet included turtles, large fish, other mosasaurs, and it may even have been a cannibal.",science/technology,0
149,403,"In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.",science/technology,0
150,1237,"His teammate Fernando Alonso was in the lead for most of the race, but ended it right after his pit-stop, probably because a badly tucked right front wheel.",sports,3
151,1273,"Four skiers in the women's sitting group failed to finish their runs, and 45 of the 117 total skiers in the Giant Slalom failed to rank in the race.",sports,3
152,1175,"For the Springboks, it ended a five-match losing streak.",sports,3
153,553,"Middle distance running is a relatively inexpensive sport; however, there are many misconceptions regarding the few pieces of equipment required to participate.",sports,3
154,434,Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.,politics,2
155,330,No one else has ever made more appearances or scored more goals for the club than Bobek.,sports,3
156,983,"Bird flu, or more formally avian influenza, can infect both birds and mammals.",health,4
157,1939,"İzmir is the third largest city in Turkey with a population of around 3.7 million, the second biggest port after Istanbul, and a very good transport hub.",geography,6
158,297,The proposed amendment already passed both houses in 2011.,politics,2
159,720,"Besides white sand beaches and mountain landscapes, the country is home to the oldest European city in the Americas, now part of Santo Domingo.",geography,6
160,1019,"The other nominations include Best Picture, Director, Cinematography, Costume Design, Film-editing, Original Score, Production Design, Sound Editing, Sound Mixing and Original Screenplay.",entertainment,5
161,193,"Schumacher who retired in 2006 after winning the Formula 1 championship seven times, was due to replace the injured Felipe Massa.",sports,3
162,1707,Casablanca is one of the least interesting places to shop in all of Morocco.,travel,1
163,600,Elements and compounds can move from one state to another and not change.,science/technology,0
164,1158,"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",geography,6
165,945,"Vikings used the Russian waterways to get to the Black Sea and Caspian Sea. Parts of these routes can still be used. Check possible need for special permits, which may be difficult to get.",travel,1
166,1806,"Some animals, such as elephants and giraffes, tend to approach closely to cars and standard equipment will allow good viewing.",travel,1
167,80,Maroochydore then defeated Caboolture in the Preliminary Final.,sports,3
168,1609,"Why do transportation systems engender such complaints, why do they fail on a daily basis? Are transportation engineers just incompetent? Or is something more fundamental going on?",travel,1
169,1636,"Elements like calcium and potassium are considered metals. Of course, there are also metals like silver and gold.",science/technology,0
170,333,"It was followed by the Istanbul State Symphony Orchestra, a Janissary band, and the singers Fatih Erkoç and Müslüm Gürses.",entertainment,5
171,1039,"This will allow it to be backwards compatible with 802.11a, 802.11b and 802.11g, provided that the base station has dual radios.",science/technology,0
172,279,"As a winner-takes-all state, Florida awarded all fifty of its delegates to Romney, pushing him ahead as the front-runner for the Republican Party nomination.",politics,2
173,674,Entering Southern Africa by car is an amazing way to see all the region's beauty as well as to get to places off the normal tourist routes.,travel,1
174,203,Some of the rainfall was accompanied by thunderstorms and frequent lightning.,geography,6
175,1192,"The photographer was transported to Ronald Reagan UCLA Medical Center, where he subsequently died.",health,4
176,1143,"The ruling party, South West Africa People's Organisation (SWAPO), also retained a majority in the parliamentary elections.",politics,2
177,1331,He is speculated to make a run for president in 2016.,politics,2
178,1859,"The definition has geographic variations, where the age limit might be shorter in places such as North America than in Europe.",geography,6
179,267,"The case was prosecuted in Virginia because it is the home to the leading internet service provider AOL, the company who instigated the charges.",science/technology,0
180,836,Architecture is concerned with the design and construction of buildings. The architecture of a place is often a tourist attraction in its own right.,travel,1
181,18,"There were protests worldwide, several criminal prosecutions, and the leaders of the governments of Iceland and Pakistan both resigned.",politics,2
182,60,Apple CEO Steve Jobs unveiled the device by walking onto the stage and taking the iPhone out of his jeans pocket.,science/technology,0
183,536,"Beaches, theme parks and camp grounds are often the most common places frequented by recreational tourists.",travel,1
184,1229,"Singer Sanju Sharma started the evening, followed by Jai Shankar Choudhary. esented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",entertainment,5
185,926,"If using a drone, check well in advance as to what you are allowed to film and what permits or additional licensing are required.",science/technology,0
186,797,"If traveling with a laptop or tablet, store a copy in its memory or disc (accessible without the internet).",science/technology,0
187,873,"If you're feeling more adventurous, take the opportunity to juice or blend up some smoothies:",entertainment,5
188,216,"Squash, karate and roller sports tried to get onto the Olympic program as well as baseball and softball, which were voted out of the Olympic Games in 2005.",sports,3
189,349,Scientists are working to create a reactor that can make energy in the same way.,science/technology,0
190,1700,"Women: It is recommended that any women travellers say that they are married, regardless of actual marital status.",travel,1
191,533,"The game is played on grass, and the grass around the hole is mown shorter and called the green.",sports,3
192,1012,USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,sports,3
193,48,"Mr Reid managed to drive the New Zealand's A1GP car, Black Beauty at speeds over 160km/h seven times over the bridge.",sports,3
194,813,"For a day hike along an easy trail little preparations are needed, and any moderately fit person can enjoy them.",sports,3
195,1236,Giancarlo Fisichella lost control of his car and ended the race very soon after the start.,sports,3
196,1542,"With two years of the end of the war, the former allies were now enemies and the Cold War began.",politics,2
197,1222,The rock band was due to tour the United States and Canada until September 16.,entertainment,5
198,1377,"We make our houses from plants and make clothes from plants. Most foods that we eat are plants. Without plants, animals could not survive.",science/technology,0
199,810,"Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example).",sports,3
200,811,"Hiking is an outdoor activity which consists of walking in natural environments, often on hiking trails.",sports,3
201,1415,"Italy's national football, along with German national football team is the second most successful team in the world and were the FIFA World Cup champions in 2006.",sports,3
202,1845,Summits include breath-taking views from peaks. Climbers from all parts of the world are continually establishing new routes amongst its endless potential of walls.,travel,1
203,801,"Drink alcoholic drinks with moderation. Alcohol affects everyone differently, and knowing your limit is very important.",health,4
204,1735,"As the inter-district buses are often full, it is advisable to purchase a ticket a few days in advance.",travel,1
205,693,"Jerusalem is the capital and largest city of Israel, though most other countries and the United Nations do not recognize it as Israel's capital.",geography,6
206,580,These nerve impulses can be sent so quickly throughout the body which helps keep the body safe from any potential threat.,science/technology,0
207,457,Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.,science/technology,0
208,1809,The Paralympics will take place from 24 August to 5 September 2021. Some events will be held in other locations throughout Japan.,sports,3
209,955,"If you have additional travel time, check to see how your total fare quote to Africa compares with a round-the-world fare.",travel,1
210,1337,"Researchers from Princeton University in the United States and Uppsala University in Sweden reported the new species evolved in just two generations, though this process had been believed to take much longer, due to breeding between an endemic Darwin finch, Geospiza fortes, and the immigrant cactus finch, Geospiza conirostris.",science/technology,0
211,392,"With the battle for France over, Germany began to get ready to invade the island of Britain.",politics,2
212,1790,"For some festivals, the vast majority of the attendants to music festivals decide to camp on site, and most attendants consider it a vital part of the experience.",entertainment,5
213,227,Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.,geography,6
214,1267,Edgar Veguilla received arm and jaw wounds while Kristoffer Schneider was left requiring reconstructive surgery for his face.,health,4
215,592,Animals are made of many cells. They eat things and digest them inside. Most animals can move.,science/technology,0
216,1191,"Bachmann, who won the Ames Straw Poll in August, decided to end her campaign.",politics,2
217,959,"However, Star Alliance covers everything except the eastern South Pacific from Santiago de Chile to Tahiti, which is a LATAM Oneworld flight.",travel,1
218,772,"A World's Fair (commonly called World Exposition, or simply Expo) is large international festival of arts and sciences.",entertainment,5
219,1379,"Its long jaws were studded with more than 70 razor-sharp teeth, along with an extra set in the roof of its mouth, meaning that there was no escape for anything that crossed its path.",science/technology,0
220,1182,"France is the seventh country in the European Union to suffer this virus; following Austria, Germany, Slovenia, Bulgaria, Greece and Italy.",health,4
221,1643,One can only wonder what the keyboard will become when something newer comes along.,science/technology,0
222,1155,"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.",geography,6
223,565,Those participating in regular activity required more support in terms of negative perception of pain distinguishing the differences of chronic pain and discomfort feel from normal physical movement.,health,4
224,1788,They can also hold the reservation for you if you need time to think about the offer or procure other documents for your destination (e.g. visa).,travel,1
225,1548,One of the most noteworthy recent examples of this was the North Atlantic campaign of WWII. The Americans were trying to move men and materials across the Atlantic Ocean to help Britain.,politics,2
226,335,Turkish diva Sezen Aksu performed with the Italian tenor Alessandro Safina and Greek singer Haris Alexiou.,entertainment,5
227,887,"Tourist visits are costly, demand physical fitness, can only take place in summer Nov-Feb, and are largely limited to the Peninsula, Islands and Ross Sea.",travel,1
228,802,Possible long term health events from excessive drinking can include liver damage and even blindness and death. The potential danger is increased when consuming illegally produced alcohol.,health,4
229,1800,"On icy and snowy roadways, friction is low and you cannot drive as if you were on bare asphalt.",travel,1
230,590,"But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors"".",science/technology,0
231,1494,"Subsistence agriculture is a simple, often organic, system using saved seed native to the ecoregion combined with crop rotation or other relatively simple techniques to maximize yield.",science/technology,0
232,1033,"They found the Sun operated on the same basic principles as other stars: The activity of all stars in the system was found to be driven by their luminosity, their rotation, and nothing else.",science/technology,0
233,1119,"After the accident occurred, Gibson was transported to a hospital but died shortly afterwards.",health,4
234,70,"The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.",entertainment,5
235,524,The effect is dependent on how often your brain attempts to lucidly dream per night.,health,4
236,455,This is becoming less of an issue as lens manufacturers achieve higher standards in lens production.,science/technology,0
237,1592,"As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.",science/technology,0
238,914,Real-time text translator apps – applications that are capable of automatically translating whole segments of text from one language into another.,science/technology,0
239,947,"Lake Onega is also connected to Volga, so coming from the Caspian Sea through Russia is still possible.",geography,6
240,195,Massa is due to be out for at least the rest of the 2009 season.,sports,3
241,1583,"MS is a disease that affects the central nervous system, which is made up of the brain, the spinal cord and the optic nerve.",health,4
242,1821,"Pests can spoil food, cause irritation, or in a worse case cause allergic reactions, spread venom, or transmit infections.",science/technology,0
243,611,"Sophisticated animations can be constructed on computers, and this kind of animation is increasingly being used in television and films.",science/technology,0
244,1008,"One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.",health,4
245,680,"The town lies immediately next to the falls, and they are the major attraction, but this popular tourist destination offers both adventure seekers and sightseers plenty of opportunities for a longer stay.",travel,1
246,1050,The Report is highly critical of almost every aspect of the present policy of the Executive towards Iraq and it urges an immediate change of direction.,politics,2
247,1051,First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq’s borders against hostile interventions and to re-establish diplomatic relations with its neighbors.,politics,2
248,1780,"Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.",travel,1
249,1176,"It was the final match for the All Blacks, who had already won the trophy two weeks ago.",sports,3
250,1578,Check the label for specific first aid instructions for that specific poison.,health,4
251,1857,"Similarly, by having a Schengen visa, you do not need to apply for visas to each of the Schengen member countries separately, hence saving time, money and paperwork.",travel,1
252,194,The Brazilian suffered a serious head injury after a crash during the 2009 Hungarian Grand Prix.,sports,3
253,919,"It can save money over buying new maps for a GPS, or a standalone GPS device or renting one from a car rental company.",science/technology,0
254,1140,"Although Winfrey was tearful in her farewell, she made it clear to her fans she will be back.",entertainment,5
255,394,But the Royal Navy was still much stronger than the German Navy (“Kriegsmarine”) and could have destroyed any invasion fleet sent across the English Channel.,politics,2
256,1206,Hamilton confirmed Howard University Hospital admitted the patient in stable condition.,health,4
257,1612,"Fortunately, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.",travel,1
258,679,"Victoria Falls is a town in the western portion of Zimbabwe, across the border from Livingstone, Zambia, and near Botswana.",geography,6
259,246,"Since Pakistani independence from British rule in 1947, the Pakistani President has appointed ""Political Agents"" to govern FATA, who exercise near-complete autonomous control over the areas.",politics,2
