,id,text,intent,label
25,871,Erfülle Dein Zuhause mit einem köstlichem Kaffee am Morgen und etwas entspannendem Kamillentee am Abend.,entertainment,5
26,873,"Wenn Sie ein wenig mehr Abenteuer wollen, ergreifen Sie die Chance, Smoothies saftiger zu machen oder zu mixen:",entertainment,5
27,908,"""Die Medienunternehmen lügen regelmäßig über die Absicht dahinter und behaupten, dass es dazu diene, """"Piraterie vorzubeugen"""".""",science/technology,0
28,1939,"Izmir ist die drittgrößte Stadt der Türkei mit einer Bevölkerung von etwa 3,7 Millionen, dem zweitgrößten Hafen nach Istanbul und einem sehr guten Verkehrsdrehkreuz.",geography,6
29,1647,Die Oberfläche des Mondes besteht aus Gestein und Staub. Die äußere Schicht des Mondes wird als Kruste bezeichnet.,geography,6
30,1344,"Wasserstoffionen sind Protonen, denen ihre Elektronen entzogen wurden (denn Wasserstoffatome bestehen aus einem Proton und einem Elektron).",science/technology,0
31,571,"Sollten die Individuen verschiedene Variationen einer bestimmten Eigenschaft aufweisen, dann sind sie polymorph.",science/technology,0
32,1239,"„Sie ist sehr süß und singt auch ziemlich gut“, sagte er laut einem Transkript der Pressekonferenz.",entertainment,5
33,642,"Die Nutzung des Internets und des World Wide Web ermöglicht es den Lernenden, jederzeit Zugang zu Informationen zu haben.",science/technology,0
34,173,Nach der Kartierung des Meeresbodens wurde das Wrack mithilfe eines ROV gefunden.,science/technology,0
35,1052,"Die derzeitige Senatorin und argentinische First Lady Cristina Fernandez de Kirchner gab gestern Abend in La Plata, einer Stadt 50 Kilometer von Buenos Aires entfernt, ihre Präsidentschaftskandidatur bekannt.",politics,2
36,1732,"Die Sundarbans erstrecken sich über eine Fläche von 3.850 km², wovon ein Drittel von Wasser und Marschen bedeckt ist.",geography,6
37,802,Zu den möglichen langfristigen gesundheitlichen Problemen durch übermäßigen Alkoholkonsum können Leberschäden und sogar Blindheit und Tod gehören. Die potenzielle Gefahr wird durch den Konsum von illegal hergestelltem Alkohol erhöht.,health,4
38,1215,"Erste Berichte besagen, dass das Flugzeug zurück nach Afghanistan umgeleitet wurde, nachdem ihm die Notlandung in Ürümqi verweigert wurde.",travel,1
39,360,Das nächste Bild zeigt wie die Atome Photonen emittieren. Natürlich sind die Photonen in Wirklichkeit viel kleiner als auf dem Bild.,science/technology,0
40,1549,Gleichzeitig versuchte die deutsche Marine diesen Verkehr hauptsächlich mit U-Booten aufzuhalten.,politics,2
41,1271,"Ihr erstes war der Slalom, bei dem sie in ihrem ersten Lauf ein „Did not Finish“ erhielt. 36 der 116 Teilnehmer erzielten in diesem Rennen das gleiche Ergebnis.",sports,3
42,1442,"Da die Reaktion auf diese Taktik begrenzt war, erwartete Deutschland eine ähnliche Reaktion auf seine uneingeschränkte U-Boot-Kriegsführung.",politics,2
43,810,"Elemente des Canyonings sind Schwimmen, Klettern und Springen – doch es hat für Einsteiger relativ geringe Anforderungen an Training und körperliche Verfassung (zum Beispiel im Vergleich zu Felsenklettern, Sporttauchen und dem alpinen Skisport).",sports,3
44,269,"Letztes Jahr, im Januar 2017, wechselte der 21 Jahre alte Jesus vom brasilianischen Club Palmeiras zu Manchester City für eine Transfergebühr, die Berichten zufolge 27 Millionen Pfund betrug.",sports,3
45,945,"Die Wikinger nutzten die russischen Wasserwege, um zum Schwarzen Meer und zum Kaspischen Meer zu gelangen. Ein Teil dieser Routen kann auch heute noch genutzt werden. Möglicherweise ist für die Nutzung eine Sondergenehmigung erforderlich. Diese zu erhalten, ist nicht immer einfach.",travel,1
46,861,"Daheim sind Sie gegen lokale Keime mit großer Wahrscheinlichkeit schon immun, da Sie ihnen ständig ausgesetzt sind.",health,4
47,1908,"Der Dienst wird häufig von Schiffen genutzt, darunter auch von Vergnügungsschiffen, sowie von Expeditionen, die Daten- und Sprachfernverbindungen benötigen.",science/technology,0
48,597,"Wenn Sie sich Lebewesen unter einem Mikroskop ansehen, werden Sie sehen, dass sie aus kleineren Quadraten oder Bällen bestehen.",science/technology,0
49,7,"Der Protest begann gegen 11:00 Uhr Ortszeit (UTC +1) in Whitehall gegenüber dem von der Polizei bewachten Eingang zur Downing Street, dem offiziellen Wohnsitz des Premierministers.",politics,2
50,569,Eine Population ist die Ansammlung von Organismen einer bestimmten Spezies innerhalb eines bestimmten geografischen Gebiets.,science/technology,0
51,37,Die PBS-Sendung gewann mehr als zwei Dutzend Emmy-Preise und ihre Laufzeit ist nur kürzer als die Sesamstraße und Mister Roger‘s Neighborhood.,entertainment,5
52,203,Einige der Regenfälle wurden von Gewittern und häufigen Blitzen begleitet.,geography,6
53,1159,"In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.",politics,2
54,698,"Ecuador verlangt, dass kubanische Staatsbürger ein Einladungsschreiben erhalten, bevor sie über internationale Flughäfen oder Grenzübergangsstellen nach Ecuador einreisen.",travel,1
55,770,"Die meisten Tempelfeste werden im Rahmen des Tempeljubiläums, des Geburtstags der obersten Gottheit oder anderer wichtiger Ereignisse im Zusammenhang mit dem Tempel gefeiert.",entertainment,5
56,372,"Andere Wissenschaftler argumentieren, dass diese Pflanzen sehr giftig gewesen seien und daher wahrscheinlich kein Dinosaurier sie gefressen haben würde, obwohl heute das Faultier und andere Tiere, z. B. Papageien (die von den Dinosauriern abstammen), durchaus giftige Blätter und Früchte essen können.",science/technology,0
57,109,"Die Kapsel wird sich mit etwa 12,8 km oder 8 Meilen pro Sekunde fortbewegen – schnell genug, um in einer Minute von San Francisco nach Los Angeles zu gelangen.",science/technology,0
58,129,"Die Stadt wird die erste Stadt Südosteuropas sein, die zwischen Juni und August dieses Jahres die CowParade veranstaltet, die größte öffentliche Kunstveranstaltung der Welt.",entertainment,5
59,111,"„Es wird sich über die Westküste Nordkaliforniens bewegen und den Himmel von Kalifornien bis Zentraloregon und weiter über Nevada und Idaho bis nach Utah erhellen“, sagte Tom Duxbury, Projektmanager von Stardust.",science/technology,0
60,1982,"Das Betrachten der Kirschblüten, bekannt als Hanami, ist seit dem 8. Jahrhundert Teil der japanischen Kultur.",entertainment,5
61,1100,"Wissenschaftler sagen, dass die Explosion, die durch den Zusammenstoß bewirkt wurde, gewaltig war.",science/technology,0
62,80,Maroochydore besiegte Caboolture dann im vorläufigen Finale.,sports,3
63,1789,Jegliche Änderungen oder Anfragen sollten jedoch zuerst an das Reisebüro und nicht direkt an das Hotel gerichtet werden.,travel,1
64,1940,"Die einstige antike Stadt Smyrna ist heute ein modernes, fortschrittliches und geschäftiges Geschäftszentrum, das sich an einer riesigen Bucht befindet und von Bergen umgeben ist.",geography,6
65,740,"Es ist eine Inselgruppe mit 15 Inseln, die sich über 2,2 Millionen Quadratkilometer Ozeanfläche ausbreiten.",geography,6
66,704,"Aber darüber sollten Sie sich keine Gedanken machen, weil Touristen oft zusammengefasst werden, damit die Fahrzeuge voll werden.",travel,1
67,1264,"Huhne ist zurückgetreten und wird im Kabinett vom Abgeordneten Ed Davey ersetzt. Es wird erwartet, dass der Abgeordnete Norman Lamb den Job des Wirtschaftsministers übernimmt, den Davey gerade verlässt.",politics,2
68,1533,"Eine andere auf dem Biorhythmus basierende Möglichkeit ist es, vor dem Schlafengehen eine Menge Flüssigkeit zu trinken (besonders Wasser oder Tee, der für seine harntreibende Wirkung bekannt ist), sodass man gezwungen ist, zum Urinieren aufzustehen.",health,4
69,1775,"Das wichtigste lokale Bier ist „Number One“. Es ist kein komplexes Bier, aber angenehm und erfrischend. Das andere lokale Bier heißt „Manta“.",entertainment,5
70,1559,Die erste bekannte Fortbewegungsart war das Gehen. Der Mensch begann vor zwei Millionen Jahren mit dem Aufkommen des Homo Erectus (was „Aufrechter Mensch“ bedeutet) aufrecht zu gehen.,travel,1
71,720,"Neben weißen Sandstränden und Berglandschaften beheimatet das Land auch die älteste europäische Stadt Amerikas, die heute zu Santo Domingo gehört.",geography,6
72,1331,"Es wird spekuliert, dass er sich 2016 um das Amt des Präsidenten bewerben könnte.",politics,2
73,778,"Er kann zumeist recht einfach nachgelegt werden, wenn er Ihnen ausgeht, und er verfügt über eine Auflösung, die ungefähr der von aktuellen digitalen Spiegelreflexkameras entspricht.",science/technology,0
74,432,"Luxemburg hat eine lange Geschichte, ist aber erst seit 1839 unabhängig.",politics,2
75,1568,"Eine wurde am 6. Juli an George Washington geschickt, der es seinen Truppen in New York am 9. Juli vorlesen ließ. Eine Kopie erreichte London am 10. August.",politics,2
76,217,Die Abstimmung muss noch vom gesamten IOK auf seiner Oktobertagung in Kopenhagen ratifiziert werden.,sports,3
77,1088,"Die Wissenschaftler kamen zu dem Schluss, dass die dunkle Materie auf andere dunkle Materie in der gleichen Weise wirkt wie normale Materie.",science/technology,0
78,635,"Bei dieser Resonanz führen das magnetische Feld sowie Funkwellen dazu, dass Atome winzige Funksignale von sich geben.",science/technology,0
79,505,"Es gibt positive Aspekte dieser Websites, unter anderem die Möglichkeit, auf einfache Weise eine Klassenseite einzurichten, die Blogs, Videos, Fotos und weitere Funktionen enthalten kann.",science/technology,0
80,1350,"Wenn Sie jemanden anrufen, der Tausende von Meilen entfernt ist, dann nutzen Sie einen Satelliten.",science/technology,0
81,862,"In anderen Teilen der Welt, in denen die bakteriologische Fauna neu für Sie ist, werden Sie jedoch viel eher auf Probleme stoßen.",health,4
82,280,"Organisatoren des Protests sagten, dass in deutschen Städten wie Berlin, Köln, Hamburg und Hannover rund 100.000 Menschen teilnahmen.",politics,2
83,272,"Einige Studien legen nahe, dass die Krankheit weniger tödlich werden muss, bevor sie eine globale Epidemie auslösen kann, stellte er fest.",health,4
84,1330,Er bezeichnete die Gerüchte als „politisches Geschwätz und Albernheit“.,politics,2
85,547,"Die Hauptangriffstruppe von 2.400 Mann sollte den Fluss neun Meilen nördlich von Trenton überqueren und sich dann in zwei Gruppen aufteilen, eine unter Greene und eine unter Sullivan, um vor der Morgendämmerung einen Angriff zu starten.",politics,2
86,496,"Die römischen Chirurgen kannten mehrere Beruhigungsmittel, einschließlich Morphium aus Mohnsamen und Scopolamin aus den Samen von Nachtschattengewächsen.",health,4
87,1158,"""Ihr thermisches Verhalten ist nicht so gleichmäßig wie das großer Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur haben, aber es stimmt damit überein, dass es sich um tiefe Löcher im Boden handelt"""", sagte Glen Cushing vom Astrogeologie-Team des United States Geological Survey (USGS) und der Northern Arizona University in Flagstaff, Arizona.""",geography,6
88,349,"Wissenschaftler arbeiten daran, einen Reaktor zu entwickeln, der auf dieselbe Weise Energie erzeugen kann.",science/technology,0
89,1160,"Nachdem die Beamten die Identität des Wählers bestätigt haben, wirft der Wähler den Umschlag in die Wahlurne und unterschreibt die Wählerliste.",politics,2
90,1845,"Die Gipfel bieten einen atemberaubenden Blick. Kletterer aus aller Welt entdecken immer wieder neue Routen entlang der Wände, die dafür endlose Möglichkeiten bieten.",travel,1
91,278,Der frühere Sprecher des Repräsentantenhauses der Vereinigten Staaten Newt Gingrich kam mit 32 Prozent auf den zweiten Platz.,politics,2
92,996,Sie müssen in jedem Fall telefonisch über die Fluggesellschaft buchen.,travel,1
93,821,"Reiseagenturen gibt es seit dem 19. Jahrhundert. Ein Reiseberater ist in der Regel eine gute Wahl für Reisen, die über die bisherige Erfahrung des Reisenden hinsichtlich Natur, Kultur, Sprache oder einkommensschwacher Länder hinausgehen.",travel,1
94,1144,"Truppen der Koalition und afghanische Truppen rückten in das Gebiet ein, um den Standort zu sichern, und andere Flugzeuge der Koalition wurden zur Unterstützung entsandt.",politics,2
95,1699,Im Norden ist die Region von der Sahelzone begrenzt und im Süden und Westen vom Atlantischen Ozean.,geography,6
96,1071,"Premierminister John Howard sagte jedoch, die Maßnahme, 45 Millionen australische Dollar bereitzustellen, diene nur dazu, die Krankenhauseinrichtungen vor einer Herabstufung durch die tasmanische Regierung zu bewahren.",politics,2
97,1625,Der Amazonas-Hauptstrom ist 6387 km (3980 Meilen) lang. Es nimmt Wasser von tausenden kleineren Flüssen in sich auf.,geography,6
98,1398,"Wenn Sie den Film „Das Vermächtnis der Tempelritter“ gesehen haben, denken Sie vielleicht, dass auf die Rückseite der Unabhängigkeitserklärung eine Schatzkarte gezeichnet wurde.",entertainment,5
99,1803,"Auf der anderen Seite sind eisige und schneereiche Bedingungen in vielen Ländern normal, und der Verkehr läuft das ganze Jahr über größtenteils ununterbrochen weiter.",travel,1
100,1634,"Dies entsprach eher den vier Aggregatzuständen (in gleicher Reihenfolge): fest, flüssig, Gas und Plasma. Er stellte allerdings auch die Theorie auf, dass sie sich in neue Substanzen verwandeln, um das zu bilden, was wir sehen.",science/technology,0
101,333,"Es folgten das Staatliche Sinfonieorchester Istanbul, eine Janitscharenkapelle und die Sänger Fatih Erkoç und Müslüm Gürses.",entertainment,5
102,1225,"Del Potro hatte im zweiten Satz einen frühen Vorteil, doch auch diesmal war ein Tie Break erforderlich, nachdem das 6:6 erreicht wurde.",sports,3
103,1550,"Wären die Alliierten gescheitert, so hätte Deutschland Großbritannien wahrscheinlich genau wie den Rest Europas erobern können.",politics,2
104,1708,"Rund um die alte Medina ist es einfach, Orte zu finden, an denen traditionelle marokkanische Waren wie Tagines, Keramik, Lederwaren, Wasserpfeifen und ein ganzes Spektrum an Tinnef verkauft werden, aber das ist alles nur für die Touristen.",travel,1
105,948,"Seien Sie versichert, dass alles ziemlich klar sein wird, sobald Sie die Anlegestellen erreichen. Sie werden andere Boot-Tramper treffen, die ihr Wissen mit Ihnen teilen werden.",travel,1
106,271,"Dr. Lee drückte auch seine Besorgnis über Berichte aus, dass sich Kinder in der Türkei sich nun mit dem Vogelgrippevirus A(H5N1) infiziert hätten, ohne krank zu werden.",health,4
107,1140,"Obwohl Winfrey bei ihrem Abschied Tränen vergoss, versicherte sie ihren Fans, dass sie zurückkommen werde.",entertainment,5
108,845,"""Heutzutage gibt es allerdings etablierte Graffiti-Künstler, Graffiti-Veranstaltungen und „legale"""" Wände. In diesem Kontext gleichen Graffiti-Gemälde häufiger Kunstwerken als unlesbaren Kritzeleien. """,entertainment,5
109,1352,"Der Satellit wurde von einer Rakete ins Weltall befördert. Wissenschaftler verwenden Teleskope im Weltall, weil die Erdatmosphäre unser Licht und unseren Blick etwas verzerrt.",science/technology,0
110,1787,"Reisebüros bieten üblicherweise Pakete an, bei denen Frühstück, Transport zum und vom Flughafen oder sogar eine Kombination von Flug und Hotel inbegriffen sind.",travel,1
111,374,"Eine Person, die auf der Erde 200 Pfund (90 kg) wiegt, würde auf Io etwa 36 Pfund (16 kg) wiegen. Also zieht die Schwerkraft natürlich weniger an einem.",science/technology,0
112,529,"Der Sport wird in erster Linie als Zweikampf ausgeführt, indem ein Fechter mit einem anderen kämpft.",sports,3
113,1479,"Die meisten Interpretationen des technologischen Determinismus teilen zwei allgemeine Vorstellungen. Einerseits, dass die Entwicklung der Technologie selbst einem Weg folgt, der weitgehend jenseits kultureller oder politischer Einflussnahme liegt, und andererseits, dass Technologie ihrerseits „Auswirkungen“ auf Gesellschaften hat, die eher inhärent als sozial bedingt sind.",science/technology,0
114,1155,"Alle Höhleneingänge, auch „Die Sieben Schwestern“ genannt, haben einen Durchmesser von mindestens 100 bis 250 Metern (328 bis 820 Fuß).",geography,6
115,875,"Wenn Sie in einer Stadt mit einer vielfältigen Trinkkultur leben, gehen Sie in Bars oder Kneipen in Stadtvierteln, die Sie nicht häufig besuchen.",entertainment,5
116,1645,"Ungefähr so, wie wenn man einen schweren Wagen einen Hügel hinaufrollt. Wird der Kern wieder gespalten, wird ein Teil dieser Energie freigesetzt.",science/technology,0
117,190,"Die Passagiere bekamen Wasser, während sie bei 90 °F (32 °C) warteten.x",travel,1
118,530,"Golf ist ein Spiel, bei dem Spieler Schläger benutzen, um Bälle in Löcher zu befördern.",sports,3
119,1865,"Wenn für das Land, das Sie besuchen werden, ein Reisehinweis ausgegeben wird, kann Ihre Reisekrankenversicherung oder Reiserücktrittsversicherung betroffen sein.",travel,1
120,311,"Das Paar hatte vor einem Jahr in Texas geheiratet und kam nach Buffalo, um mit Freunden und Verwandten zu feiern.",entertainment,5
121,1681,"Virtuelle Exkursionen stellen eine technische Lösung dar. Die Schüler können vom Klassenzimmer aus Museumsstücke betrachten, ein Aquarium besuchen oder schöne Kunstwerke bewundern.",science/technology,0
122,220,"Trotz seiner Kommentare sagte er, dass er die britischen Konkurrenten bei den Olympischen Spielen 2012 in London unterstützen werde.",sports,3
123,1292,Im Rahmen einer Partnerschaft zwischen NPWS und der Sporting Shooters Association of Australia (NSW) Inc. wurden im Rahmen des Jagdprogramms der Sporting Shooters Association qualifizierte Freiwillige rekrutiert.,sports,3
124,339,"Er wurde unverzüglich von dem medizinischen Personal an der Rennstrecke versorgt und in ein örtliches Krankenhaus eingeliefert, in dem er später verstarb.",health,4
125,1441,"Großbritannien verminte internationale Gewässer, um zu verhindern, dass Schiffe in ganze Meeresabschnitte vordringen konnten, was selbst für neutrale Schiffe eine Gefahr darstellte.",politics,2
126,1412,"Der Kongress war nicht befugt, Steuern zu erheben, und da es weder eine nationale Exekutive noch eine nationale Justiz gab, verließ er sich bei der Durchsetzung all seiner Gesetze auf die Behörden der Bundesstaaten, die oftmals nicht kooperierten.",politics,2
127,761,Eine Liste der verfügbaren Unterkünfte bekommt man nun entweder ausgedruckt oder online zur Verfügung gestellt. Sie umfasst manchmal Empfehlungen und Berichte anderer Reisender.,travel,1
128,1012,"USA Gymnastics unterstützt eine unabhängige Untersuchung, die ans Licht bringen könnte, wie Missbrauch in dem Ausmaß, das von den Überlebenden von Lary Nassar so mutig beschrieben wurde, so lange unentdeckt bleiben konnte, und heißt alle notwendigen und angemessenen Veränderungen willkommen.",sports,3
129,273,"Es gibt Bedenken, dass Patienten trotz milder verlaufender Grippesymptome andere Menschen anstecken könnten, wenn sie ihrem normalen Tagesablauf nachgehen.",health,4
130,946,"Die Weißmeer-Ostsee-Wasserstraße verknüpft das Nordpolarmeer mit dem Baltischen Meer über den Onegasee, den Ladogasee und Sankt Petersburg, zumeist über Flüsse und Seen.",geography,6
131,103,"Mit den Kommentaren, die live im Fernsehen abgegeben wurden, gaben hochrangige iranische Quellen zum ersten Mal zu, dass die Sanktionen Wirkung zeigen.x",politics,2
132,1906,In abgelegenen Gegenden ohne Handy-Abdeckung kann ein Satellitentelefon die einzige Option darstellen.,science/technology,0
133,1294,Martelly hat gestern eine neue Provisorische Wahlkommission (CEP) mit neun Mitgliedern vereidigt.,politics,2
134,650,"Dein Hotel oder deine Gastgeber (falls du in einem Gasthaus oder einer Privatwohnung übernachtest) verfügen wahrscheinlich über WLAN oder einen PC, der mit dem Internet verbunden ist. Außerdem haben alle Siedlungen ein Internet-Café oder einen Ort mit öffentlich zugänglichem WLAN.",science/technology,0
135,1202,"Der Klage zufolge wurde der Abfall aus dem UN-Lager nicht ordnungsgemäß gesäubert, was dazu führte, dass Bakterien in den Zufluss des Artibonit-Flusses, einem der größten Flüsse Haitis, gelangten.",health,4
136,402,U-Boote wurden im Ersten und Zweiten Weltkrieg eingesetzt. Damals waren sie sehr langsam und verfügten über eine sehr begrenzte Schussweite.,science/technology,0
137,1147,"Der medizinische Wohlfahrtsverband Mangola, Medecines Sans Frontieres und die Weltgesundheitsorganisation erklären, dass dies der schlimmste Ausbruch ist, der im Land aufgezeichnet wurde.",health,4
138,371,"Ein Triceratops könnte seinen starken Schnabel zum Entfernen der Blätter benutzt haben, bevor er den Stamm gefressen hat.",science/technology,0
139,816,"Go Running Tours, der Nachfolger von Global Running Tours, vernetzt Dutzende von Sightrunning-Anbietern auf vier Kontinenten.",sports,3
140,566,"Sehkraft, also die Fähigkeit zu sehen, hängt von Sinnesorganen des visuellen Systems oder den Augen ab.",health,4
141,1391,Im warmen Klima des Mittleren Ostens kamen Häusern keine so große bedeutung zu.,geography,6
142,1771,Die Strände von North Shore (im Bezirk North Harbour) liegen am Pazifischen Ozean und erstrecken sich von Long Bay im Norden bis Devonport im Süden.,geography,6
143,394,"Aber die Royal Navy war trotzdem noch viel stärker als die deutsche Marine („Kriegsmarine“) und hätte jede Invasionsflotte, die über den englischen Kanal geschickt worden wäre, zerstören können.",politics,2
144,1677,"Beispiele dafür sind Steuerung, das Aufstellen von Strategien und Zeitplänen, die Fähigkeit, Kundendiagnosen und -fragen zu beantworten, sowie Handschrifts-, Stimm- und Gesichtserkennung.",science/technology,0
145,497,"Sie beherrschten Amputationen, um Patienten vor Wundbrand zu retten, sowie Druckverbände und Arterienklemmen zur Eindämmung des Blutflusses.",health,4
146,886,"Die Antarktis die den Südpol umgibt, ist der kälteste Ort der Erde.",geography,6
147,951,Sie sollten Ihre Vielflieger-Airline in einem Bündnis gründlich aussuchen.,travel,1
148,1909,"Ihr örtlicher Telefondienstanbieter sollte in der Lage sein, weitere Informationen über den Anschluss an diesen Dienst zu geben.",science/technology,0
149,1598,"Sie nahmen zwei Experimente vor, bei denen sie entweder die DNA des Phagen mit radioaktiven Phosphor oder ein Protein im Phagen mit radioaktiven Schwefel markierten.",science/technology,0
150,401,"U-Boote sind Schiffe, die dazu bestimmt sind, unter Wasser zu fahren und dort für eine längere Zeit zu bleiben.",science/technology,0
151,509,"""Es ist keine Lernbehinderung, es ist eine Lernschwäche; sie """"betrifft 3 bis 5 Prozent aller Kinder, vielleicht ganze 2 Millionen amerikanischer Kinder"""".""",health,4
152,772,Eine Weltausstellung (häufig Welt-Expo oder einfach Expo genannt) ist ein großes internationales Festival der Künste und Wissenschaften.,entertainment,5
153,637,"Vier Jahre später wurde ein Patent erteilt, das weltweit das erste Patent im Bereich der MRT war.",science/technology,0
154,915,"Einige der Anwendungen in dieser Kategorie können sogar fremdsprachige Texte auf Schildern oder anderen Objekten in der realen Welt übersetzen, wenn der Benutzer das Smartphone auf diese Objekte richtet.",science/technology,0
155,1583,"MS ist eine Krankheit, die das zentrale Nervensystem beeinträchtigt, das sich aus dem Gehirn, dem Rückenmark und dem Sehnerv zusammensetzt.",health,4
156,1821,"Ungeziefer kann Nahrungsmittel zerstören, Reizungen hervorrufen oder schlimmstenfalls sogar allergische Reaktionen auslösen, Gift verabreichen oder Krankheiten übertragen.",science/technology,0
157,920,"Ihre Leistung könnte eingeschränkt oder nicht verfügbar sein, wenn Sie keine Datenverbindung mit Ihrem Telefon haben oder wenn es sich außerhalb der Reichweite befindet.",science/technology,0
158,1355,"Es hat uns die Eisenbahn, das Auto und viele andere Transportmittel gebracht.",science/technology,0
159,870,"Wenn Sie im Freien zelten, sollten Sie ein Klappbett oder eine Hängematte mitnehmen, um sich vor Schlangen, Skorpionen usw. zu schützen.",travel,1
160,1176,"Es war das letzte Spiel für die All Blacks, welche die Trophäe bereits zwei Wochen zuvor gewonnen hatten.",sports,3
161,47,"Jonny Reid, Beifahrer für das A1GP-Team Neuseeland, hat heute Geschichte geschrieben, als er legal in neuer Rekordzeit über die 48 Jahre alte Auckland Harbour Bridge in Neuseeland gefahren ist.",sports,3
162,1237,"Sein Teamkollege führte das Rennen die meiste Zeit an, aber beendete es gleich nach seinem Boxenstopp, wahrscheinlich wegen eines stark eingeklemmten rechten Frontrades.",sports,3
163,25,Ovechkins erster Assist des Abends führte zum Siegestreffer des Neulings Nicklas Backstrom;,sports,3
164,1521,"Er behauptet sogar, dass die Fähigkeiten, menschliches Verhalten zu interpretieren, möglicherweise mit Tieren wie Haushunden geteilt wird.",science/technology,0
165,471,"Das Konzept bestand darin, dass alle europäischen Nationen versuchen mussten, zu verhindern, dass eine Nation mächtig würde. Daher wechselten die nationalen Regierungen ihre Bündnisse, um das Gleichgewicht zu erhalten.",politics,2
