,id,text,intent,label
62,945,ชาวไวกิ้งเดินทางสู่ทะเลดำและทะเลแคสเปียนโดยอาศัยทางน้ำของรัสเซีย เส้นทางเหล่านี้บางส่วนยังคงใช้การได้ ตรวจสอบความจำเป็นในการขอใบอนุญาตพิเศษซึ่งอาจขอได้ยาก,travel,1
63,1012,USA Gymnastics สนับสนุนการสอบสวนอิสระซึ่งอาจเปิดเผยให้เห็นวิธีที่ทำให้ไม่มีผู้สังเกตเห็นการล่วงละเมิดทางเพศมาเป็นระยะเวลานาน ที่ผู้รอดชีวิตจากนายแลร์รี แนสซาร์ได้นำมาบอกกล่าวอย่างกล้าหาญ พร้อมทั้งยอมรับการเปลี่ยนแปลงที่จำเป็นและเหมาะสม,sports,3
64,712,เรือสำราญมากกว่า 60 ลำล่องไปตามน่านน้ำในกาลาปากอส โดยมีขนาดบรรทุกผู้โดยสารตั้งแต่ 8 ถึง 100 คน,travel,1
65,1654,ทฤษฏีเชิงเนื้อหาอันโด่งดังสองทฤษฏี ได้แก่ ทฤษฏีลำดับขั้นความต้องการของมาสโลว์ และทฤษฏีสองปัจจัยของเฮิร์ซเบิร์ก,science/technology,0
66,76,"ทว่าเขาได้ย้ำคำพูดก่อนหน้านี้ว่า โร วี. เวด คือ ""กฎที่มั่นคงแห่งแผ่นดิน"" โดยเน้นที่ความสำคัญของคำวินิจฉัยของศาลฎีกาที่สอดคล้องกัน",politics,2
67,637,สี่ปีต่อมาก็ได้รับสิทธิบัตร ซึ่งเป็นสิทธิบัตรที่มีการออกให้ในสาขาของ MRI ใบแรกของโลก,science/technology,0
68,1694,หมู่เกาะแอฟริกาตะวันออกตั้งอยู่ในมหาสมุทรอินเดีย ที่นอกชายฝั่งด้านตะวันออกของแอฟริกา,geography,6
69,1559,การลำเลียงขนส่งวิธีแรกที่มนุษย์รู้จักคือการเดิน มนุษย์เริ่มเดินตัวตั้งตรงเมื่อ 2 ล้านปีก่อนพร้อมกับการกำเนิดของโฮโม อีเร็กตัส (Homo Erectus แปลว่า มนุษย์ที่ยืนตรง),travel,1
70,679,วิกตอเรีย ฟอลส์ คือเมืองในส่วนตะวันตกของซิมบับเว อยู่ตรงข้ามกับชายแดนจากลิฟวิงสโตน แซมเบีย และใกล้บอตสวานา,geography,6
71,1049,รายงานฉบับนี้เริ่มต้นด้วยการร้องขอให้มีการอภิปรายอย่างเปิดเผยและให้มีการลงฉันทามติในสหรัฐอเมริกาเกี่ยวกับนโยบายที่มีต่อตะวันออกกลาง,politics,2
72,557,มันเป็นอัตลักษณ์ที่ซับซ้อนมาก ซึ่งตามแบบจำลองอย่างง่ายของ Bohr แล้ว ประกอบด้วยนิวเคลียสส่วนกลางที่มีอิเล็กตรอนโคจรรอบ คล้ายคลึงกับการที่ดาวเคราะห์โคจรรอบดวงอาทิตย์เล็กน้อย - ดูรูปที่ 1.1,science/technology,0
73,194,อุบัติเหตุในฮังการีกรังด์ปรีซ์ปี 2009 ส่งผลให้นักแข่งชาวบราซิลผู้นี้ได้รับบาดเจ็บที่ศีรษะอย่างรุนแรง,sports,3
74,1103,จะมีการโพสต์ผลวิเคราะห์การพล็อตกราฟในเว็บไซต์สาธารณะ,science/technology,0
75,1009,ในการทดลองแบบ PALM นั้น ZMapp ทำหน้าที่เป็นตัวแปรควบคุม ซึ่งหมายความว่านักวิทยาศาสตร์ใช้มันเป็นบรรทัดฐานและเป็นตัวเปรียบเทียบกับการรักษาอีก 3 วิธี,health,4
76,20,เซียะพูดอย่างมีนัยในระหว่างการเลือกตั้งว่าหม่าอาจจะหนีออกไปนอกประเทศในช่วงเวลาวิกฤตก็เป็นได้,politics,2
77,1700,ผู้หญิง: ขอแนะนำให้นักท่องเที่ยวผู้หญิงทุกคนบอกว่าตนแต่งงานแล้ว ไม่ว่าสถานภาพสมรสที่แท้จริงจะเป็นอย่างไรก็ตาม,travel,1
78,1673,การมีเทคโนโลยีใหม่ ๆ เพิ่มขึ้นช่วยให้เรามองเห็นและตรวจสอบโครงสร้างรวมถึงกระบวนการทำงานของสมองในส่วนที่ไม่เคยเห็นมาก่อนได้,science/technology,0
79,911,เนื่องจากการโทรถูกส่งผ่านอินเทอร์เน็ต คุณจึงไม่จำเป็นต้องใช้บริษัทโทรศัพท์ที่ตั้งอยู่ในที่ที่อาศัยหรือที่ที่คุณเดินทางไป,science/technology,0
80,1813,"คาดกันว่าบัตรเข้าชมส่วนใหญ่จะมีราคาตั้งแต่ 2,500 เยน ไปจนถึง 130,000 เยน โดยบัตรทั่วไปจะมีราคาราว 7,000 เยน",travel,1
81,1052,เมื่อเย็นวานนี้ คริสติน่า เฟอร์นันเดซ เด เคียร์ชเนอร์ ซึ่งเป็นวุฒิสมาชิกคนปัจจุบันรวมถึงสุภาพสตรีหมายเลขหนึ่งของอาร์เจนตินา ได้ประกาศลงสมัครรับเลือกตั้งตำแหน่งประธานาธิบดี ที่ ลา ปลาตา ซึ่งเป็นเมืองที่ห่างจากบัวโนสไอเรส 50 กิโลเมตร (31 ไมล์),politics,2
82,1699,พื้นที่ทางทิศเหนือมีชายแดนติดกับซาเฮล ส่วนทางทิศใต้และทิศตะวันตกติดกับมหาสมุทรแอตแลนติก,geography,6
83,290,สำนักอุตุนิยมวิทยาของไอซ์แลนด์ยังรายงานด้วยว่าในช่วง 48 ชั่วโมงที่ผ่านมา ไม่มีเหตุแผ่นดินไหวเกิดขึ้นในพื้นที่เฮกลา,geography,6
84,1567,จอห์น นิกสัน ได้อ่านเอกสารฉบับนี้ต่อสาธารณะเป็นครั้งแรก ณ ลาน อินดิเพนเดนซ์ฮอลล์ ในวันที่ 8 กรกฎาคม,politics,2
85,1638,ทุกสิ่งในจักรวาลล้วนเกิดขี้นจากสสาร ทุกสสารล้วนเกิดขึ้นจากอนุภาคขนาดเล็กจิ๋วที่เรียกว่าอะตอม,science/technology,0
86,590,"แต่ถ้าเหตุการณ์นี้เกิดขึ้นจริงก็อาจจะไม่เกิดขึ้นเป็นเวลานานมาก ดวงดาวกระจายกว้างออกไปจนดาวที่เป็น ""เพื่อนบ้าน"" กันนั้นอยู่ห่างกันเป็นระยะทางหลายล้านล้านไมล์",science/technology,0
87,1610,การไหลของจราจรคือการศึกษาการเคลื่อนที่ระหว่างจุดสองจุดของผู้ขับขี่รายหนึ่ง ๆ และพาหนะ และปฏิสัมพันธ์ที่ทั้งสองฝ่ายมีต่อกัน,travel,1
88,691,การเยี่ยมชมสถานที่สามารถทำร่วมกับการล่องเรือออกไปสู่ทะเลสาบได้โดยสะดวก,travel,1
89,1120,คนขับรถบรรทุกวัย 64 ปีไม่ได้รับบาดเจ็บจากอุบัติเหตุชนกันในครั้งนี้,health,4
90,1619,เมื่อหลายพันปีก่อน ชายคนหนึ่งนามว่าอริสตาร์คัสกล่าวว่าระบบสุริยะเคลื่อนที่ไปรอบ ๆ ดวงอาทิตย์,science/technology,0
91,839,ข้อเท็จจริงที่ว่าหมู่บ้านจำนวนมากอยู่ห่างไกลแค่ไหน ทำให้คุณไม่สามารถพบเจอสถานบันเทิงยามค่ำคืนจำนวนมากโดยไม่เดินทางไปยังแอลบูเคอร์คีหรือซานตาเฟ่,entertainment,5
92,829,ด่านตรวจคนเข้าเมืองมักเป็นที่แรกที่ต้องหยุดเมื่อลงจากเครื่องบิน เรือ หรือพาหนะอื่น,travel,1
93,1591,มุมมองของอริสโตเติลได้รับการยอมรับในวิทยาศาสตร์ทุกแขนงรวมถึงจิตวิทยา,science/technology,0
94,1821,ศัตรูพืชก่อให้เกิดการสูญเสียอาหาร ก่อความรำคาญ หรือในกรณีที่แย่กว่านั้นคืออาจทำให้เกิดอาการแพ้ พิษแพร่กระจาย หรือแพร่เชื้อได้,science/technology,0
95,1271,ครั้งแรกของเธอคือการแข่งแบบสลาลม ซึ่งเธอไปไม่ถึงเส้นชัยในการลงสนามครั้งแรก ผู้เข้าแข่งขัน 36 คนจาก 116 คนมีผลการแข่งขันเช่นเดียวกันในการแข่งขันครั้งนั้น,sports,3
96,1355,มันทำให้เรามีรถไฟ รถยนต์ และยานพาหนะอื่น ๆ อีกมากมาย,science/technology,0
97,376,ก๊าซจะเบาบางลงเมื่อเราเคลื่อนที่ไกลออกมาจากศูนย์กลางของดวงอาทิตย์,science/technology,0
98,1040,ความเร็วของ 802.11n นั้นเร็วกว่ารุ่นก่อนหน้าอย่างเห็นได้ชัด โดยมีปริมาณทรูพุตสูงสุดอยู่ที่ 600 Mbit/s ในเชิงทฤษฎี,science/technology,0
99,580,ร่างกายสามารถส่งกระแสประสาทเหล่านี้ไปทั่วร่างได้อย่างรวดเร็ว ซึ่งช่วยให้ร่างกายปลอดภัยจากภัยคุกคามที่อาจเกิดขึ้น,science/technology,0
100,1028,โครงสร้างของขนแสดงให้เห็นว่าขนเหล่านี้ไม่ได้มีไว้สำหรับบิน แต่มีไว้เพื่อควบคุมอุณหภูมิหรือแค่ความสวยงามเสียมากกว่า นักวิจัยชี้ว่าแม้ว่านี่จะเป็นหางของไดโนเสาร์อายุน้อย แต่ตัวอย่างก็แสดงให้เห็นว่าเป็นขนนกที่โตเต็มวัยไม่ใช่ขนลูกเจี๊ยบ,science/technology,0
101,1109,มีรายงานเกี่ยวกับผู้ป่วยโรคนี้รายแรก ๆ ในฤดูกาลนี้ในปลายเดือนกรกฎาคม,health,4
102,401,เรือดำน้ำคือเรือที่ออกแบบมาสำหรับเดินทางใต้น้ำและอยู่ในนั้นเป็นเวลานาน,science/technology,0
103,70,HK Management Inc. ซึ่งเป็นบริษัทจัดการของวงไม่ได้ให้เหตุผลเบื้องต้นตอนที่พวกเขายกเลิกในวันที่ 20 กันยายน แต่วันรุ่งขึ้นก็กล่าวโทษเหตุผลที่มีตรรกะต่าง ๆ,entertainment,5
104,576,"เซลล์คืออะไรน่ะหรือ คำว่าเซลล์มาจากคำว่า ""cella"" ในภาษาละตินที่แปลว่า ""ห้องขนาดเล็ก"" คำนี้ถูกบัญญัติขึ้นเป็นครั้งแรกโดยนักจุลทรรศน์วิทยาคนหนึ่งที่เฝ้าสังเกตโครงสร้างของจุกไม้ก๊อก",science/technology,0
105,1787,ปกติแล้วบริษัทตัวแทนการท่องเที่ยวมักเสนอแพคเกจซึ่งรวมอาหารเช้าและการเดินทางไปยัง/ออกจากสนามบิน หรือแม้กระทั่งแพคเกจตั๋วเครื่องบินและโรงแรม,travel,1
106,1788,พวกเขายังสามารถสงวนการจองไว้ให้คุณได้ถ้าคุณต้องการเวลาในการพิจารณาข้อเสนอหรือจัดหาเอกสารอื่น ๆ สำหรับใช้ในการเดินทางของคุณ (ตัวอย่างเช่น วีซ่า),travel,1
107,887,การไปเยือนของนักท่องเที่ยวมีค่าใช้จ่ายสูง ต้องมีร่างกายแข็งแรง สามารถทำได้เฉพาะในช่วงฤดูร้อนเดือนพ.ย. - ก.พ. เท่านั้น และส่วนใหญ่จำกัดอยู่ที่คาบสมุทร หมู่เกาะและทะเลรอสส์,travel,1
108,1065,ประธานาธิบดีสหรัฐอเมริกาจอร์จ ดับเบิลยู. บุช ได้เดินทางมาถึงประเทศสิงคโปร์ในเช้าวันที่ 16 พฤศจิกายน ซึ่งเป็นการเริ่มต้นเดินทางทั่วเอเชียตลอดหนึ่งสัปดาห์,politics,2
109,386,กษัตริย์เซจงเป็นกษัตริย์องค์ที่สี่แห่งราชวงศ์โชซอน และเป็นกษัตริย์องค์หนึ่งที่ได้รับการเคารพยกย่องมากที่สุด,politics,2
110,1749,สามารถรับชมทัวร์นาเมนต์และการแข่งขันขนาดเล็กกว่าได้ที่นี่ในช่วงเวลาอื่น ๆ ของปี,sports,3
111,1857,ในทำนองเดียวกัน หากมีวีซ่าเชงเก้น คุณก็ไม่จำเป็นต้องขอวีซ่าแยกจากแต่ละประเทศที่เป็นสมาชิกในกลุ่มเชงเก้น จึงช่วยประหยัดทั้งเวลา เงิน และยังลดงานเอกสารที่ต้องดำเนินการ,travel,1
112,680,เมืองนี้อยู่ติดกับน้ำตก และทั้งสองต่างก็เป็นแหล่งท่องเที่ยวสำคัญ แต่จุดหมายปลายทางด้านการท่องเที่ยวยอดนิยมนี้สามารถตอบสนองได้ทั้งผู้แสวงหาการผจญภัยและผู้ต้องการเที่ยวชมทัศนียภาพ โดยมีโอกาสสำหรับการพำนักระยะยาวมากมาย,travel,1
113,93,เหตุการณ์นี้ขัดแย้งกับรายงานก่อนหน้านี้ที่กล่าวว่าการยกเลิกการเลือกตั้งผู้สมัครรอบสองจะเป็นการขัดต่อรัฐธรรมนูญ,politics,2
114,1906,ในสถานที่ห่างไกลซึ่งไม่มีพื้นที่ใช้งานโทรศัพท์มือถือ โทรศัพท์ดาวเทียมอาจเป็นทางเลือกเดียวของคุณ,science/technology,0
