,id,text,intent,label
26,600,יסודות ותרכובות יכולים לעבור ממצב אחד לאחר מבלי להשתנות.,science/technology,0
27,553,"ריצה לטווח בינוני היא ספורט יחסית לא יקר; עם זאת, ישנן הרבה תפיסות שגויות בנוגע לציוד המועט שנדרש להשתתפות.",sports,3
28,1720,"""הפארק משתרע על פני 19,500 קמר ומחולק ל-14 סביבות אקולוגיות שונות, שכל אחת מהן תומכת בחיות בר שונות.""",geography,6
29,1622,נהר האמזונס הוא השני באורכו והנהר הגדול ביותר על פני כדור הארץ. זורמת בו כמות מים הגדולה יותר מפי 8 מאשר בנהר השני בגודלו.,geography,6
30,1441,"בריטניה פיזרה מוקשים במים בינלאומיים בכדי למנוע מספינות להיכנס לאיזורים שלמים של האוקיינוס, מה שגרם סכנה אפילו לספינות ניטרליות.",politics,2
31,566,"הראייה, או היכולת לראות, תלויה באיברי החישה של מערכת הראייה, או העיניים.",health,4
32,1515,המאפיינים הייחודיים של האינטרנט מובילים לממדים נוספים מבחינת השימושים והגישה לסיפוקים.,science/technology,0
33,585,אך הטלסקופ האמיתי הראשון נוצר באירופה בשלהי המאה ה-16.,science/technology,0
34,1689,"אוטווה היא הבירה הדו-לשונית המקסימה של קנדה, ויש בה מגוון גלריות ומוזיאונים שמציגים את העבר וההווה של קנדה.",geography,6
35,1256,"הרכב הגבישים הללו תאם את אלה שנמצאו בשתן של חיות המחמד הנגועות, כשהשוו בינהם באמצעות ספקטרוסקופ אינפרה-אדום (FTIR).",health,4
36,60,"""מנכל אפל סטיב ג'ובס חשף את המכשיר כשעלה לבמה ושלף את האייפון מכיס מכנסי הג'ינס שלו.""",science/technology,0
37,32,"בעוד הרכבים שלפני אלונזו עוצרים לתדלוק בחסות רכב הבטיחות, הוא עבר את הדבוקה וניצח.",sports,3
38,1411,"במהלך מלחמת העצמאות, שלוש עשרה המדינות הקימו בתחילה ממשלה מרכזית חלשה - בה הקונגרס היה המרכיב היחיד - במסגרת תקנון הקונפדרציה.",politics,2
39,13,"נדאל השיג 88 אחוז מנקודות הרשת במשחק, וזכה ב-76 נקודות בהגשה הראשונה.",sports,3
40,1941,"השדרות הרחבות, הבניינים עם חזיתות הזכוכית ומרכזי הקניות המודרניים מנוקדים בגגות אדומים מסורתיים, השוק מהמאה ה-18 ומסגדים וכנסיות עתיקים, אם כי בעיר יש יותר אווירה של אירופה הים תיכונית מאשר טורקיה המסורתית.",travel,1
41,732,ויסלר (שעה וחצי נסיעה מוונקובר) יקרה אך מוכרת בזכות אולימפיאדת החורף של 2010.,sports,3
42,871,מלאו את ביתכם בקפה עשיר בבוקר ותה קמומיל מרגיע בלילה.,entertainment,5
43,886,"אנטרקטיקה היא המקום הקר ביותר בכדור הארץ, והיא מקיפה את הקוטב הדרומי.",geography,6
44,362,לאחר מאות שעות של פעולה חוט הלהט בנורה בסופו של דבר נשרף והנורה כבר לא עובדת.,science/technology,0
45,1578,יש לבדוק בתווית הוראות עזרה ראשונה ספציפיות לרעל זה.,health,4
46,996,"בכל המקרים, יש להזמין בטלפון ישירות מחברת התעופה.",travel,1
47,197,"מצבו של הנשיא יציב, אם כי הוא יישאר בבידוד בבית מספר ימים.",health,4
48,460,מרבית הטלוויזיות מיוצרות בדרך שנועדה לרצות את כלל הציבור.,entertainment,5
49,154,"מתוך כ-24,000 מטאוריטים, שידוע שנפלו לכדור הארץ, רק כ-34 אומתו ככאלה שמוצאם ממאדים.",geography,6
50,1160,"לאחר שהפקידים מאמתים את זהותו, הבוחר משלשל את המעטפה לקלפי וחותם בפנקס המצביעים.",politics,2
51,1223,הם ביטלו את סיבוב ההופעות לאחר שהסולן סטיבן טיילר נפצע בנפילה מהבמה במהלך הופעה ב-5 באוגוסט.,entertainment,5
52,54,"פיטר קוסטלו, גזבר אוסטרלי והיורש הסביר ביותר לראש הממשלה ג'והן האווארד כראש המפלגה הליברלית, נידב את תמיכתו להקמת תחנת כוח גרעינית באוסטרליה.",politics,2
53,7,"המחאה החלה בערך ב-11:00, זמן מקומי (UTCּ+1), בווייטהול, מול הכניסה לרחוב דאונינג השמורה על ידי שוטרים, המשכן הרשמי של ראש הממשלה.",politics,2
54,1010,"""ארגון ההתעמלות של ארצות הברית תומך במכתב הוועד האולימפי בארהב ומקבל את הצורך המוחלט של המשפחה האולימפית לקדם סביבה בטוחה עבור כל הספורטאים שלנו.""",sports,3
55,1174,"התוצאה הסופית הייתה ניצחון בנקודה אחת, 21 לעומת 20, שקטעה רצף של 15 ניצחונות של All Blacks.",sports,3
56,1202,"""על פי התביעה, פסולת ממחנה האום לא טוהרה כראוי, מה שהוביל לכניסת חיידקים יובל של נהר הארטיבוניט, אחד הנהרות הגדולים בהאיטי.""",health,4
57,958,שום ברית תעופה אינה מכסה את כל שלושת מעברי האוקיינוס בחצי הכדור הדרומי (ו־SkyTeam אינה מכסה אף אחד מהמעברים).,travel,1
58,354,"הלהב בנעל החלקה מודרנית הוא בעל שני קצוות עם שקע חלול בניהם. שני הקצוות מספקים אחיזה טובה יותר בקרח, גם בשיפוע.",science/technology,0
59,505,"לאתרים אלה יש היבטים חיוביים, הכוללים את היכולת להגדיר בקלות דף כיתתי שיכול לכלול בלוגים, קטעי וידאו, תמונות ומאפיינים אחרים.",science/technology,0
60,1333,"""היא משתמשת בטכנולוגיה מבוססת לוויין בניגוד לטכנולוגיה ישנה יותר מבוססת מכם קרקעי, כדי לאפשר לפקחי הטיסה לאתר מטוסים ביתר דיוק ולתת לטייסים מידע מדויק יותר.""",science/technology,0
61,1173,"דרום אפריקה הביסה את All Blacks (ניו זילנד) במשחק רוגבי במסגרת אליפות שלוש המדינות באצטדיון Royal Bafokeng ברוסטנברג, דרום אפריקה.",sports,3
62,945,"ויקינגים השתמשו בנתיבי המים הרוסים על-מנת להגיע לים השחור ולים הכספי. חלקים מדרכים אלו עדיין ניתנים לשימוש. יש לבדוק צורך באישורים מיוחדים, אשר ייתכן שקשה להשיגם.",travel,1
63,1012,"""מועצת ההתעמלות של ארהב תומכת בחקירה עצמאית שעשויה להבהיר כיצד התעללות בהיקף המתואר בצורה כה אמיצה על ידי הניצולות של לארי נסאר, הייתה יכולה שלא להתגלות כל כך הרבה זמן, ומאמצת כל שינוי הכרחי וראוי.""",sports,3
64,712,מעל 60 אוניות שייט משייטות במימי הגלפגוס - בגדלים בין 8 ל-100 נוסעים.,travel,1
65,1654,שתי תיאוריות תוכן פופולריות הן תאוריית היררכיית הצרכים של מאסלו ותיאוריית שני הגורמים של הרצברג.,science/technology,0
66,76,"""עם זאת, הוא חזר על הצהרתו הקודמת כי פסק הדין רו נגד ווייד הנו חוק המדינה המסודר, והדגיש את החשיבות שבפסיקות עקביות של בית המשפט העליון.""",politics,2
67,637,"ארבע שנים מאוחר יותר ניתן פטנט, שהיה הפטנט הראשון בעולם שהונפק בתחום ה-MRI.",science/technology,0
68,1694,איי מזרח אפריקה נמצאים באוקיינוס ההודי סמוך לחוף המזרחי של אפריקה.,geography,6
69,1559,"צורת ההתניידות הידועה הראשונה הייתה הליכה, בני אדם החלו ללכת זקוף לפני שני מיליון שנים עם הופעתו של הומו ארקטוס (שמשמעו האדם הזקוף).",travel,1
70,679,"מפלי ויקטוריה היא עיירה בחלקה המערבי של זימבבואה, מעבר לגבול עם ליווינגסטון, זמביה וסמוך לבוטסואנה.",geography,6
71,1049,"""הדוח נפתח בבקשה לדיון גלוי ולהשגת קונצנזוס בארהב בנוגע למדיניות כלפי המזרח התיכון.""",politics,2
72,557,"זו ישות מסובכת מאוד שמורכבת, לפי מודל בוהר פשוט, מגרעין מרכזי שמקיפים אותו אלקטרונים, באופן דומה במידת מה לכוכבי לכת המקיפים את השמש – ראו תרשים 1.1.",science/technology,0
73,194,הברזילאי סבל מפגיעת ראש חמורה בעקבות תאונה שאירעה בגראנד פרי ההונגרי ב-2009.,sports,3
74,1103,תוצאות ניתוח הגרף יפורסמו באתר אינטרנט ציבורי.,science/technology,0
75,1009,"בניסוי PALM, שימש ZMapp כביקורת, כלומר, מדענים השתמשו בו כקו הבסיס והשוו אליו את שלושת הטיפולים האחרים.",health,4
76,20,שיי רמז במהלך הבחירות כי מא עלול להימלט מהמדינה בתקופת משבר.,politics,2
77,1700,"נשים: מומלץ לכל מטיילת לומר שהיא נשואה, ללא קשר למצבה המשפחתי בפועל.",travel,1
78,1673,הופעתן של טכנולוגיות חדשות מאפשרת לנו לראות ולחקור מבנים ותהליכים מוחיים שלא נראו בעבר.,science/technology,0
79,911,"מכיוון שהשיחות מנותבות דרך האינטרנט, אין צורך להשתמש בחברת טלפון הממוקמת במקום מגוריכם או היכן שאתם מטיילים.",science/technology,0
80,1813,"צפוי שמרבית כרטיסי האירוע יעלו בין ¥2,500 ל-¥130,000, ורוב הכרטיסים יעלו  סביב ¥7,000.",travel,1
81,1052,"סנטורית פעילה והגברת הראשונה של ארגנטינה, כריסטינה פרננדז דה קירשנר, הודיעה על מועמדותה לנשיאות אתמול בערב בלה פלטה, עיר הנמצאת כ־50 קילומטרים (31 מייל) מבואנוס איירס.",politics,2
82,1699,"בצפון האזור תחום על ידי הסאהל, ומדרום וממערב על ידי האוקיינוס האטלנטי.",geography,6
83,290,המשרד המטאורולוגי האיסלנדי דיווח גם שלא הייתה פעילות סייסמית באזור הקלה ב-48 השעות האחרונות.,geography,6
84,1567,ההקראה הציבורית הראשונה של המסמך נעשתה על ידי ג'ון ניקסון בחצר היכל העצמאות ב-8 ביולי.,politics,2
85,1638,כל דבר ביקום עשוי מחומר. כל חומר עשוי מחלקיקים זעירים הנקראים אטומים.,science/technology,0
86,590,"""אבל אם זה אכן יקרה מתישהו, זה ככל הנראה לא יקרה במשך זמן רב מאוד. הכוכבים כה מפוזרים עד שישנם טריליוני קילומטרים בין כוכבים שכנים.""",science/technology,0
87,1610,זרימת התנועה היא תחום החוקר תנועה של נהגים ורכבים אינדיבדואלים בין שתי נקודות והאינטרקציות ביניהם.,travel,1
88,691,ניתן לשלב בנוחות ביקור באתר עם שיט בסירה לאגם.,travel,1
89,1120,"נהג המשאית, בן 64, לא נפגע בתאונה.",health,4
90,1619,"לפני אלפי שנים, אדם בשם אריסטרכוס אמר שמערכת השמש סובבת סביב השמש.",science/technology,0
91,839,"בהתחשב בריחוק של רבים מהפואבלוס, לא תוכלו למצוא הרבה חיי לילה בלי להגיע לאלבקרקי או לסנטה-פה.",entertainment,5
92,829,"דלפק אגף ההגירה הוא בדרך כלל התחנה הראשונה לאחר ירידה ממטוס, אונייה או רכב אחר.",travel,1
93,1591,"השקפותיו של אריסטו היו מקובלות בכל תחומי המדע, כולל פסיכולוגיה.",science/technology,0
94,1821,"מזיקים יכולים לקלקל מזון, לגרום גירויים, או במקרים חמורים יותר לגרום לתגובות אלרגיות, לפזר רעל או להעביר זיהומים.",science/technology,0
95,1271,"הראשון שלה היה הסללום, שם היא זכתה ב-Did Not Finish בסיבוב הראשון שלה. 36 מתוך 116 המתחרות השיגו את אותה תוצאה במרוץ זה.",sports,3
96,1355,"זה הביא לנו את הרכבת, את המכונית וכלי תחבורה רבים אחרים.",science/technology,0
97,376,הגז הופך לדליל יותר ככל שמתרחקים ממרכז השמש.,science/technology,0
98,1040,המהירויות של 802.11n הן גבוהות יותר משמעותית מאשר אלו של קודמו עם תפוקה מקסימלית תאורטית של 600 מגה־ביט/שנייה.,science/technology,0
99,580,"אותות עצביים האלה יכולים להישלח כל כך מהר לכל מקום בגוף, מה שמסייע להגן על הגוף מפני כל איום פוטנציאלי.",science/technology,0
100,1028,"מבנה הנוצות מרמז שהן לא שימשו לתעופה אלא לבקרת טמפרטורה או לתצוגה. החוקרים מציעים שלמרות שזהו זנב של דינוזאור צעיר, הדוגמית מראה נוצות של בעל חיים בוגר ולא פלומה של אפרוח.",science/technology,0
101,1109,מקריה הראשונים של המחלה בעונה הנוכחית דווחו בסוף יולי.,health,4
102,401,צוללות הן אניות שנועדו לשוט מתחת למים ולהישאר שם במשך פרק זמן ממושך.,science/technology,0
103,70,"חברת הניהול של הלהקה, HK Management Inc., לא סיפקה בתחילה שום סיבה כשהם ביטלו ב-20 בספטמבר, אך למחרת האשימה את הנסיבות הלוגיסטיות.",entertainment,5
104,576,"""מהו תא? המילה תא (cell) מקורה במילה הלטינית cella, שפירושה חדר קטן, והיא הוטבעה בפעם הראשונה על ידי מיקרוסקופיסט שהתבונן במבנה השעם.""",science/technology,0
105,1787,"סוכני נסיעות בדרך כלל מציעים חבילות הכוללות ארוחת בוקר, הסעות אל ומשדה התעופה או אפילו חבילות משולבות של טיסה ובית מלון.",travel,1
106,1788,הם יכולים גם לשמור את ההזמנה עבורכם אם אתם זקוקים לזמן כדי לחשוב על ההצעה או להשיג מסמכים אחרים ליעד שלכם (למשל ויזה).,travel,1
107,887,"ביקורי תיירים הם יקרים, דורשים כושר גופני, יכולים להתקיים רק בקיץ מנובמבר עד פברואר, והם מוגבלים במידה רבה לחצי האי, לאיים ולים רוס.",travel,1
108,1065,"""נשיא ארהב, ג'ורג' וו. בוש, הגיע לסינגפור בבוקר ה-16 בנובמבר והחל ביקור בן שבוע באסיה.""",politics,2
109,386,המלך סג'ונג היה המלך הרביעי של שושלת ג'וסון והוא אחד המוערכים ביותר.,politics,2
110,1749,ניתן גם לראות טורנירים ומשחקים קטנים יותר כאן בזמנים אחרים בשנה.,sports,3
111,1857,"בדומה לזה, כאשר ברשותכם ויזת שנגן, אינכם צריכים להגיש מועמדות לקבלת ויזה לכל מדינה החברה בשנגן בנפרד, לכן נחסכים זמן, כסף וניירת.",travel,1
112,680,"העיירה שוכנת ממש ליד המפלים, האטרקציה העיקרית, אך יעד תיירותי פופולרי זה מציע הן למחפשי הרפתקאות והן למטיילים שפע של אפשרויות לשהייה ארוכה יותר.",travel,1
113,93,"זה סותר דיווחים קודמים, שלפיהם ביטול סיבוב ההכרעה היה מנוגד לחוקה.",politics,2
114,1906,"במקומות מרוחקים, ללא קליטה סלולרית, טלפון לוויני עשוי להיות האפשרות היחידה שלכם.",science/technology,0
115,1423,"ב-1895, לאחר תבוסה במלחמת סין-יפן הראשונה (1894 - 1895), חתמה ממשלת צ'ינג על הסכם שימונוסקי, שלפיו היא מוותרת על הריבונות על טייוואן ליפן, ששלטה באי עד 1945.",politics,2
116,1361,"הנקבות בדרך כלל קרובות באופן הדוק אחת לשנייה, בהיותן משפחה גדולה של אחיות ובנות.",science/technology,0
117,1230,ואז התחיל לקה סינג להוביל את שירת הבהג'אנים.,entertainment,5
118,1085,"רוב העבודה שנעשתה הייתה תיאורטית, אך התוכנה נכתבה כדי לדמות תצפיות שנעשו על גלקסיית סגיטריוס.",science/technology,0
119,1376,צמחים מייצרים את מזונם מהשמש באמצעות פוטוסינתזה. הם גם מספקים צל.,science/technology,0
120,141,"""ביום רביעי, התאחדות הכדורסל הלאומית של ארהב (NBA) השעתה את עונת הכדורסל המקצועי שלה בגלל חששות בנוגע לווירוס הקורונה.""",sports,3
121,1930,"הדרך המובנת מאליה לטוס במחלקת עסקים או במחלקה הראשונה היא לשלם סכום גדול בעבור הפריבילגיה (או עדיף, לגרום למקום העבודה שלך לשלם על זה).",travel,1
122,1514,באינטרנט משתלבים אלמנטים של תקשורת המונים ושל תקשורת בין-אישית.,science/technology,0
123,783,"לעתים קרובות, צילום טבע דורש עדשת טלפוטו ארוכה, למרות שלדברים כמו להקת ציפורים או יצור זעיר נחוצות עדשות אחרות.",science/technology,0
124,394,"""אבל הצי המלכותי היה עדיין חזק בהרבה מהצי הגרמני (Kriegsmarine), ויכול היה להרוס כל צי פלישה שנשלח לחצות את התעלה האנגלית.""",politics,2
125,752,"""בקיצור, נסיעה במכונית הוא דרך נהדרת לטייל אך לרוב אינה מספיקה לבדה לטיול קמפינג.""",travel,1
126,867,"רבים מהמטיילים היציבים ובעלי היכולת לא התגברו על החידוש שבמסעות בעולם המתפתח, היכן שהתאמות תרבותיות קטנות רבות יכולות להצטבר במהירות.",travel,1
127,1647,פני הירח עשויים מסלעים ואבק. השכבה החיצונית של הירח נקראת הקרום.,geography,6
128,1166,"""אתר האינטרנט של התחנה מתאר את ההצגה כתיאטרון רדיו בסגנון הישן עם טוויסט חנוני ושערורייתי חדש!""",entertainment,5
129,1882,השוני במידת הנכונות של ממשלות זרות לכבד מסמכים אלו גדול לא פחות.,politics,2
130,299,"כישלון המשפט השני, שמציע לאסור על איחוד אזרחי של בני אותו מין, עשוי לפתוח את הדלת לאיחודים אזרחיים בעתיד.",politics,2
131,1582,"ברחבי ארצות הברית, ישנם כ-400,000 מקרים ידועים של טרשת נפוצה (MS), כך שהיא עדיין המחלה העצבית המובילה בקרב מבוגרים צעירים ובגיל העמידה.",health,4
132,1568,"אחד נשלח לג'ורג' וושינגטון ב-6 ביולי, שקרא אותו לחייליו בניו יורק ב-9 ביולי. עותק הגיע ללונדון ב-10 באוגוסט.",politics,2
133,1027,"כיוון שלנוצות הדינוזאור אין ניצב מפותח, הנקרא שזרה, אך יש להן מאפיינים אחרים של נוצות -זיפים וסעפעפים - החוקרים הסיקו שהשזרה הייתה כנראה התפתחות אבולוציונית מאוחרת יותר מהמאפיינים האחרים.",science/technology,0
134,377,"""החלק החיצוני שאנו רואים כשאנו מביטים בשמש נקרא הפוטוספירה, כלומר כדור של אור.""",science/technology,0
135,759,רשת חילופי בתים היא הארגון שמקשר בין מטיילים לבין תושבים מקומיים בערים שבהן הם מתכוונים לבקר.,travel,1
136,1088,המדענים הצליחו להגיע למסקנה שהחומר האפל משפיע על חומר אפל אחר באותו אופן שחומר רגיל עושה זאת.,science/technology,0
137,959,"עם זאת, Star Alliance מכסה הכול מלבד את דרום מזרח האוקיינוס השקט מסנטיאגו דה צ'ילה לטהיטי, שהיא טיסה של LATAM Oneworld.",travel,1
138,1128,היא הגיעה למסקנה הזו בשל שלל ההערות החיוביות והעידוד שנשלחו אליה הן על־ידי נשים והן על־ידי גברים שקראו להחשיב תרופות נגד הריון כצורך רפואי.,health,4
139,368,שיניו של הטריצרטופס היו מסוגלות לרסק לא רק עלים אלא גם ענפים ושורשים קשיחים ביותר.,science/technology,0
140,1612,"למרבה המזל, התנהגותם של נהגים נוטה להישאר בטווח הגיון עקבי; לכן, לזרימת התנועה יש בדרך-כלל עקביות הגיונית וניתן בגסות להציג אותה מתמטית.",travel,1
141,635,"בתהודה הזו, שדה מגנטי וגלי רדיו גורמים לאטומים לפלוט אותות רדיו זעירים.",science/technology,0
142,861,"בבית, בגלל חשיפה תמידית לחיידקים המקומיים, רוב הסיכויים שאתם כבר חסינים להם.",health,4
143,700,דרישות אלו תוכננו לאפשר הגירה מאורגנת ושוטפת בין שתי המדינות.,travel,1
144,278,"""יושב ראש בית הנבחרים של ארהב לשעבר ניוט גינגריץ' הגיע למקום השני עם 32 אחוזים.""",politics,2
145,1326,כמה וכמה אנשים אימתו את הגילוי באמצעות חומרות ותוכנות שונות בתחילת פברואר וההודעה יצאה ביום שלישי.,science/technology,0
146,116,"מדענים חשדו שבירח אנקלדוס מתקיימת גאולוגית ושהוא מקור אפשרי לטבעת E של שבתאי, העשויה קרח.",science/technology,0
147,1034,"כמות האור והסיבוב משמשים יחד לקביעת מספר רוסבי של כוכב, הקשור לזרימת פלזמה.",science/technology,0
148,450,"באזור סרנגטי נמצאים הפארק הלאומי סרנגטי, אזור השימור נגורונגורו, שמורת הטבע מאסווה בטנזניה והשמורה הלאומית מאסאי מארה בקניה.",geography,6
149,1019,"המועמדויות האחרות כוללות את הסרט, הבמאי, הצילום, עיצוב התלבושות, עריכה, הפסקול מקורי, עיצוב הפקה, עריכת סאונד, מיקס סאונד ותסריט מקורי הטובים ביותר.",entertainment,5
150,26,"השער השני שלו באותו ערב היה ה-60 שלו לעונה, כך הפך לשחקן הראשון שכובש 60 שערים או יותר בעונה אחת מאז 1995-96, כאשר יארומיר יאגר ומריו למיו הגיעו שניהם להישג זה.",sports,3
151,1292,"""בשיתוף שירות הפארקים וחיי הבר ואיגוד רובאי הספורט של אוסטרליה (ניו סאות' ויילס) בעמ, גויסו מתנדבים מוסמכים, במסגרת תכנית הציד של איגוד רובאי הספורט.""",sports,3
152,1795,קרוזים בסנט פטרסבורג כוללים זמן בעיר. נוסעי הקרוז פטורים מדרישות הוויזה (בדקו את התנאים).,travel,1
153,939,ודאו שאתם יודעים מה מותר ומה אסור להביא והצהירו על כל חריגה מהמגבלות החוקיות.,travel,1
154,693,"""ירושלים היא עיר הבירה והעיר הגדולה ביותר בישראל, אף שרוב המדינות האחרות והאום אינם מכירים בה כבירת ישראל.""",geography,6
155,778,"ניתן לחדש אותו יחסית בקלות אם הוא אוזל, ונותן רזולוציה די דומה לזו של מצלמות DSLR עכשוויות.",science/technology,0
156,1147,"לדברי ארגון הצדקה הרפואי מנגולה, רופאים ללא גבולות וארגון הבריאות העולמי, מדובר בהתפרצות הקשה ביותר שתועדה במדינה.",health,4
157,1263,פרקליט המדינה קיר סטארמר מסר הבוקר הודעה על העמדתם לדין של הון ופרייס.,politics,2
158,1847,"""סקי הוא פעילות טיולים מרכזית עם חובבים רבים, המכונים לפעמים בטלני סקי, שמתכננים חופשות שלמות סביב סקי במקום מסוים.""",sports,3
159,994,"רק חברות תעופה בודדות עדיין מציעות תעריפי אבל, שמוזילים במעט את עלות הנסיעות של הרגע האחרון להלוויה.",travel,1
160,927,"הטסת רחפן ליד נמל תעופה או מעל קהל היא כמעט תמיד רעיון גרוע, אפילו אם זה חוקי באזורכם.",science/technology,0
161,811,"טיולים הם פעילות מחוץ לבית שכוללת הליכה בסביבה טבעית, במקרים רבים בשבילי הליכה.",sports,3
162,285,גם לטביה וגם סלובקיה עיכבו את תהליך ההצטרפות ל-ACTA.,politics,2
163,1342,מיץ הכרוב משנה את צבעו בהתאם למידת החומציות או הבסיסיות (אלקליניות) של הכימיקל.,science/technology,0
164,1800,"על גבי כבישים מכוסי קרח ושלג, החיכוך נמוך ולא תוכלו לנהוג כפי שהייתם נוהגים על גבי אספלט חשוף.",travel,1
165,1297,הוועדה הייתה תגובתו של מרטלי למחאות רחבות היקף נגד המשטר שהחלו באוקטובר.,politics,2
166,1048,"זה מזהיר שאף אחד לא יכול להבטיח שדרך פעולה כלשהי בעירק בנקודת זמן זו תעצור את הלוחמה בין הפלגים, עליה באלימות, או התדרדרות לכאוס.",politics,2
167,547,"כוח ההתקפה העיקרי שכלל 2,400 גברים יחצה את הנהר תשעה מייל מצפון לטרנטון ואז יתפצלו לשתי קבוצות, אחת בפיקודו של גרין והשנייה בפיקודו של סאליבן, על מנת להוציא לפועל מתקפה לפני עלות השחר.",politics,2
168,1127,פלוק כתבה שהמאמצים של כמה אנשים להשתיק נשים מלדבר על בריאותן של נשים לא צלחו.,health,4
169,120,"רשות השידור האוסטרלית (ACMA) מצאה גם כי למרות שהווידיאו שודר באינטרנט, האח הגדול לא הפר את חוקי הצנזורה על תוכן מקוון שכן המדיה לא אוחסנה באתר האינטרנט של האח הגדול.",entertainment,5
170,1113,התוכניות לשלוח השנה חיסונים לאזורים שבעבר נפגעו באופן הקשה ביותר נדחו עקב היעדר תקציב ותעדוף נמוך ביחס למחלות אחרות.,health,4
171,1442,"בשל התגובה המצומצמת לטקטיקה הזו, גרמניה ציפתה לתגובה דומה ללוחמת הצוללות חסרת הגבולות שלה.",politics,2
172,830,"בחלק מהרכבות חוצות הגבולות, נעשות בדיקות על הרכבת וכדאי שתהיה לכם תעודה מזהה תקפה כאשר אתם עולים על רכבת כזו.",travel,1
173,1824,"מטיילים שמגיעים למדינות עם מיסוי גבוה יכולים לפעמים לחסוך סכומי כסף משמעותיים, במיוחד על מוצרים כמו משקאות אלכוהוליים וטבק.",travel,1
