,Unnamed: 0,text,intent,label
41,41.0,Care sunt cele mai importante alarme ale zilei de azi?,alarm_query,0
42,42.0,Arată-mi toate alarmele mele setate pentru zilele lucrătoare.,alarm_query,0
43,43.0,Când este setată prima alarmă din ziua de azi?,alarm_query,0
44,44.0,Sunt setate vreodată alarme pentru seara?,alarm_query,0
45,45.0,La ce ora se va opri alarma mea curentă?,alarm_query,0
46,46.0,La ce ora se va declanșa alarma mea de după-amiază?,alarm_query,0
47,47.0,Ce tipuri de alarme sunt disponibile?,alarm_query,0
48,48.0,Afișază-mi toate orele de alarmă din această săptămână.,alarm_query,0
49,49.0,Ce ora e setată alarma mea pentru ziuă?,alarm_query,0
50,50.0,Există vreo alarmă setată pentru sfârșitul săptămânii?,alarm_query,0
51,51.0,Arată-mi lista tuturor alamelor mele active.,alarm_query,0
52,52.0,Cât timp până la următoarea alarmă?,alarm_query,0
53,53.0,Poți să-mi spună dacă am vreo alarmă setată pentru iarna asta?,alarm_query,0
54,54.0,Câte alarme am eu în acest moment?,alarm_query,0
55,55.0,Poți să-mi arăți ultima alarmă setată?,alarm_query,0
56,56.0,Îmi poți spune dacă am vreo alarmă setată pentru sfârșitul săptămânii?,alarm_query,0
57,57.0,Ce alarme am activat în prezent?,alarm_query,0
58,58.0,Ce alarme am eu setate în acest moment?,alarm_query,0
59,59.0,La ce ora trebuie sa ma trezesc azi?,alarm_query,0
60,60.0,Arată-mi lista cu toate orele de alarmă ale meu.,alarm_query,0
61,61.0,Sunt vreun fel de alarme setate pentru sfârșitul lunii?,alarm_query,0
62,62.0,La ce oră îmi sună alarma de mâine?,alarm_query,0
63,63.0,Ce alarme am eu setate pentru luni?,alarm_query,0
64,64.0,Am vreo alarmă specială pentru ziua de naștere?,alarm_query,0
65,65.0,Am vreo alarmă setată pentru astăzi?,alarm_query,0
66,66.0,Arată-mi numărul total de alarme setate.,alarm_query,0
67,67.0,Am vreo alarmă setată pentru ora 7 dimineață?,alarm_query,0
68,68.0,Există vreo alarmă setată pentru mijlocul zilei?,alarm_query,0
69,69.0,Arată-mi orele de alarmă pentru săptămâna viitoare.,alarm_query,0
70,70.0,Ce este cel mai apropiat timp de alarmă?,alarm_query,0
71,71.0,Am vreo alarmă setată pentru sfârșitul săptămânii?,alarm_query,0
72,72.0,La ce oră se activează prima alarmă de azi?,alarm_query,0
73,73.0,Există vreo alarmă nouă pentru azi-noapte?,alarm_query,0
74,74.0,La ce oră trebuie să mă trezesc azi?,alarm_query,0
75,75.0,Ce ora e setată alarma mea pentru astăzi?,alarm_query,0
76,76.0,La ce oră încep să funcționeze prima alarmă de azi?,alarm_query,0
77,77.0,De când este setată alarma mea pentru luni?,alarm_query,0
78,78.0,Pot să primesc o listă cu toate alarmele mele inactive?,alarm_query,0
79,79.0,Îmi poți spune câte alarme am setat până acum?,alarm_query,0
80,80.0,Cum pot să modific o alarmă existentă?,alarm_query,0
81,81.0,Ce alarme am setat pentru data de mâine?,alarm_query,0
82,82.0,Sunt setate alarme pentru noaptea trecută?,alarm_query,0
83,83.0,Ce alarme am eu programate pentru luna viitoare?,alarm_query,0
84,84.0,Arată-mi primele cinci alarme setate pentru azi.,alarm_query,0
85,85.0,Care este următoarea alarmă setată pentru mine?,alarm_query,0
86,86.0,Pot să văd toate alarmele mele inactive?,alarm_query,0
87,87.0,Sunt vreun fel de alarme setate pentru noaptea aceasta?,alarm_query,0
88,88.0,Îmi poți arăta toate alarmele mele inactive?,alarm_query,0
89,89.0,Când va suna următoarea alarmă?,alarm_query,0
90,90.0,Care este ora la care mi-e setată alarma de mâine?,alarm_query,0
91,91.0,La ce oră este setată alarma mea pentru sfârșitul săptămânii?,alarm_query,0
92,92.0,Mă poate ajuta să găsesc alarma pierdută?,alarm_query,0
93,93.0,Câte alarme am setat pentru weekend?,alarm_query,0
94,94.0,Arată-mi cum funcționează alarma mea de somn.,alarm_query,0
95,95.0,La ce ora începe alarma mea de dimineață?,alarm_query,0
96,96.0,Sunt setate vreun fel de alarme pentru seara aceasta?,alarm_query,0
97,97.0,Când este ultima dată când am setat o alarmă?,alarm_query,0
98,98.0,Poți să-mi spună câte alarme am setat până acum?,alarm_query,0
99,99.0,Poți să mi-o arăți pe prima alarmă din listă?,alarm_query,0
100,100.0,"Nu pot suporta zgomotul, scade volumul!",audio_volume_down,1
101,101.0,"Este prea zgomot, reduceți volumul!",audio_volume_down,1
102,102.0,"Zgomotul e prea mare, poți să-l reduci?",audio_volume_down,1
103,103.0,"Este prea tare, scădem volumul imediat!",audio_volume_down,1
104,104.0,"Este prea puternic, reduceți-i intensitatea acum!",audio_volume_down,1
105,105.0,Vreau să scad volumul muzicii.,audio_volume_down,1
106,106.0,Vrei să coborâm volumul radioului?,audio_volume_down,1
107,107.0,"Este prea tare, micșorăm volumul!",audio_volume_down,1
108,108.0,Îmi place să ascult muzica cu volum mic.,audio_volume_down,1
109,109.0,Hai să scădem volumul și să ne relaxăm.,audio_volume_down,1
110,110.0,Este timpul să scadăm volumul.,audio_volume_down,1
111,111.0,"Este prea zgomotos acolo, scade volumul!",audio_volume_down,1
112,112.0,"Volumul e prea ridicat, scădem!",audio_volume_down,1
113,113.0,"E prea tare, scădeați-l puțin!",audio_volume_down,1
114,114.0,Pot să scad volumul și să-l fac mai mic?,audio_volume_down,1
115,115.0,Poate fi redus nivelul de sunet?,audio_volume_down,1
116,116.0,"E prea puternic, reduce volumul!",audio_volume_down,1
117,117.0,Sistemul de sunet are volumul prea ridicat.,audio_volume_down,1
118,118.0,Vrei să scad volumul și să-l fac mai liniștit?,audio_volume_down,1
119,119.0,Reduceți volumul și faceți-mă să mă simt confortabil.,audio_volume_down,1
120,120.0,Coboară nivelul sonor al aparatului.,audio_volume_down,1
121,121.0,"Mai încet cu vocea, vă rog.",audio_volume_down,1
122,122.0,Vom reduce volumul și vom avea o seară liniștită.,audio_volume_down,1
123,123.0,Coboarați nivelul de sunet al sistemului de audio.,audio_volume_down,1
124,124.0,Dă-mi voie să coborâm volumul.,audio_volume_down,1
125,125.0,"Sunt surd, pot să scad volumul?",audio_volume_down,1
126,126.0,Scaziți nivelul de sunet al sistemului de Boxe.,audio_volume_down,1
127,127.0,"Este prea gălăgie, scade volumul televizorului!",audio_volume_down,1
128,128.0,Trebuie să scad volumul ca să mă concentrez.,audio_volume_down,1
129,129.0,Reduceti volumul aparatului de radio.,audio_volume_down,1
130,130.0,"Este prea tare, micșorați-l puțin.",audio_volume_down,1
131,131.0,"Îmi place melodia, dar e prea tare, scadeți-o!",audio_volume_down,1
132,132.0,"Volumul e prea mare, poți să-l reduci?",audio_volume_down,1
133,133.0,Reducerea volumului este necesară acum.,audio_volume_down,1
134,134.0,"Scade volumul muzicii, vreau să mă odihnesc.",audio_volume_down,1
135,135.0,"Aparatele au volumul prea mare, scade-le!",audio_volume_down,1
136,136.0,Faceți-mă să aud mai încet.,audio_volume_down,1
137,137.0,"Sunt obosit, scade volumul și hai să dormim.",audio_volume_down,1
138,138.0,Reducem volumul aparatului de sonorizare.,audio_volume_down,1
139,139.0,"Dacă poți, dă-i mai încet cu muzica.",audio_volume_down,1
140,140.0,Coborâți volumul pentru că e prea ridicat.,audio_volume_down,1
141,141.0,Doriți să reducem volumul difuzorului?,audio_volume_down,1
142,142.0,Poți să scadă volumul și să economisim baterii.,audio_volume_down,1
143,143.0,Este important să reducem volumul în acest moment.,audio_volume_down,1
144,144.0,"Coborâți volumul, vreau să citesc o carte.",audio_volume_down,1
145,145.0,"Micșorează-l puțin, e prea zgomot.",audio_volume_down,1
146,146.0,Vom scădea volumul în curând.,audio_volume_down,1
147,147.0,"Este prea tare, dă-i mai încet!",audio_volume_down,1
148,148.0,Micșorează volumul aparatului de radio.,audio_volume_down,1
149,149.0,Vouă permiteți să coborâm volumul?,audio_volume_down,1
150,150.0,"Vrei să dai mai încet cu volumul, te rog?",audio_volume_down,1
151,151.0,M-ar prinde bine să scad volumul difuzorului.,audio_volume_down,1
152,152.0,Poate fi posibil să reducem volumul?,audio_volume_down,1
153,153.0,Sper să poți să reduci volumul.,audio_volume_down,1
154,154.0,"Vouă aveți volumul prea mare, scădeți-l!",audio_volume_down,1
155,155.0,Reduceți nivelul de sunet al televizorului.,audio_volume_down,1
156,156.0,"Nivelul sunetului e prea ridicat, coboară-l puțin.",audio_volume_down,1
157,157.0,"E prea tare, reduceți volumul și ascultați-mă!",audio_volume_down,1
158,158.0,Nivelul sonor trebuie redus imediat.,audio_volume_down,1
159,159.0,"Acest volum e prea ridicat, reduceți-l imediat!",audio_volume_down,1
160,160.0,Poți să reduci volumul un pic?,audio_volume_down,1
161,161.0,Nu este nevoie de atât de multă energie sonoră.,audio_volume_down,1
162,162.0,"Mă deranjează zgomotul, scade volumul!",audio_volume_down,1
163,163.0,Vreau să scad volumul difuzorului meu.,audio_volume_down,1
164,164.0,Trebuie să reducem nivelul sonor.,audio_volume_down,1
165,165.0,Puteți să micșorați volumul și să mă ajutați?,audio_volume_down,1
166,166.0,Vom scădea volumul pentru ca toată lumea să se poată concentra.,audio_volume_down,1
167,167.0,Coborâți volumul televizorului vă rog.,audio_volume_down,1
168,168.0,Vrei să reducem volumul sistemului de sonorizare?,audio_volume_down,1
169,169.0,"Este prea gălăgios, pot să-l reduc?",audio_volume_down,1
170,170.0,Micșorați-vă vouă însumi volumul!,audio_volume_down,1
171,171.0,"Volumul e prea mare, poate fi redus?",audio_volume_down,1
172,172.0,Pot să dau în jos volumul difuzoarelor?,audio_volume_down,1
173,173.0,Pot să scad volumul acestui canal?,audio_volume_down,1
174,174.0,Reduceți volumul pentru că mă deranjează.,audio_volume_down,1
175,175.0,Putem să reducem volumul și să ascultăm liniștiți.,audio_volume_down,1
176,176.0,Vrei să dăm în jos volumul și să ne odihnim.,audio_volume_down,1
177,177.0,Putem să reducem volumul și să ne relaxăm?,audio_volume_down,1
178,178.0,"E prea zgomot, poți să-l faci mai încet?",audio_volume_down,1
179,179.0,Nu pot asculta cu volumul atât de ridicat.,audio_volume_down,1
180,180.0,"Este prea puternic, reduceți-i intensitatea.",audio_volume_down,1
181,181.0,Micșorați volumul televizorului.,audio_volume_down,1
182,182.0,"Mă deranjează zgomotul, dă-i mai încet!",audio_volume_down,1
183,183.0,"Coboară volumul difuzoarelor, este prea puternic.",audio_volume_down,1
184,184.0,"Este prea zgomotos, coborâți volumul!",audio_volume_down,1
185,185.0,Coboară volumul și să fim liniștiți.,audio_volume_down,1
186,186.0,"Aparatul de sonorizare e prea tare, scadeți-l!",audio_volume_down,1
187,187.0,"Îmi place să ascult muzică, dar nu prea tare.",audio_volume_down,1
188,188.0,Este nevoie să scadăm volumul sistemului.,audio_volume_down,1
189,189.0,"Nu mai poate fi auzit, reduceți volumul!",audio_volume_down,1
190,190.0,"Este prea gălăgie în camera aceea, scade volumul!",audio_volume_down,1
191,191.0,Coborîți volumul aparatului de radio.,audio_volume_down,1
192,192.0,Poate fi redus nivelul sunetului?,audio_volume_down,1
193,193.0,"Volumul este prea ridicat, scade-l!",audio_volume_down,1
194,194.0,"Este prea zgomotos, puteți să mi-l reduceți?",audio_volume_down,1
195,195.0,"Este prea gălăgios, dă-i mai încet!",audio_volume_down,1
196,196.0,"Zgomotul mă enervează, dă-i mai încet!",audio_volume_down,1
197,197.0,"E prea tare, poți să reduci volumul un pic?",audio_volume_down,1
198,198.0,"Nivelul de sunet e prea ridicat, reduceți-l!",audio_volume_down,1
199,199.0,Scade volumul căsuței de sunet.,audio_volume_down,1
200,200.0,Vreau să îmi eliminați programarea de la bibliotecă,calendar_remove,2
201,201.0,Eliminați programarea de la sala de sport din calendar,calendar_remove,2
202,202.0,Anulați excursia de vacanță din calendar.,calendar_remove,2
203,203.0,Cum pot să șterg evenimentul de ieri din calendarul meu?,calendar_remove,2
204,204.0,Eliminați evenimentul de duminică din agenda.,calendar_remove,2
205,205.0,Îmi permiteți să șterg evenimentul de astăzi din calendar?,calendar_remove,2
206,206.0,Nu mai vreau să apară evenimentul de alaltăieri în calendar.,calendar_remove,2
207,207.0,Stergeți evenimentul de Crăciun din calendarul meu.,calendar_remove,2
208,208.0,Eliminați toată agendă pentru următoarele două săptămâni.,calendar_remove,2
209,209.0,Eliminați programarea de la cinematograf din calendar,calendar_remove,2
210,210.0,Ștergeți evenimentul de mâine dimineață din agenda mea.,calendar_remove,2
211,211.0,Stergeți toată ziua de joi din agenda mea,calendar_remove,2
212,212.0,Vreau să îmi eliminați evenimentul de joi din calendar.,calendar_remove,2
213,213.0,Stergeți evenimentul de azi din calendar!,calendar_remove,2
214,214.0,Vrei să eliminați evenimentul de Crăciun din calendarul meu?,calendar_remove,2
215,215.0,Înlăturați evenimentul de Halloween din lista mea de evenimente.,calendar_remove,2
216,216.0,Eliminați programarea de azi din calendar,calendar_remove,2
217,217.0,Eliberati-mi calendarul pentru următoarele trei zile.,calendar_remove,2
218,218.0,Ștergeți evenimentul de la muzeu din calendarul meu,calendar_remove,2
219,219.0,Anulați vizita la medic de mâine după-amiază,calendar_remove,2
220,220.0,Vreau să îmi eliminați programarea de la birou,calendar_remove,2
221,221.0,Stergeți evenimentul de azi din calendar.,calendar_remove,2
222,222.0,Eliberați-mi calendarul pentru următoarele trei zile.,calendar_remove,2
223,223.0,Ștergeți evenimentul de duminică din agenda mea.,calendar_remove,2
224,224.0,Eliminați evenimentul religios din calendarul meu.,calendar_remove,2
225,225.0,Înlăturați vizita la medic din calendarul meu.,calendar_remove,2
226,226.0,Eliberați-mi timpul liber pentru următoarele două zile,calendar_remove,2
227,227.0,Te rog să îmi elimini evenimentul de seara din calendar.,calendar_remove,2
228,228.0,Stergeți evenimentul deosebit de acum o săptămână.,calendar_remove,2
229,229.0,Golești calendarul meu pentru următoarele două zile.,calendar_remove,2
230,230.0,Vreau să eliminați toate evenimentele din acest lună din calendar.,calendar_remove,2
231,231.0,Stergeți evenimentul de Paști din calendarul meu personal.,calendar_remove,2
232,232.0,Anulați excursia din calendarul meu.,calendar_remove,2
233,233.0,"Te rog, eliminați evenimentul de luni.",calendar_remove,2
234,234.0,Cum pot să elimin evenimentul de sfârșit de săptămână din calendar?,calendar_remove,2
235,235.0,Golești calendarul meu până la sfârșitul lunii.,calendar_remove,2
236,236.0,Stergeți tot ce este planificat pentru mâine.,calendar_remove,2
237,237.0,"Te rog, ștergeți evenimentul de Crăciun din calendar",calendar_remove,2
238,238.0,Evenimentul de azi-noapte poate fi eliminat din calendar.,calendar_remove,2
239,239.0,Vrei să ștergi evenimentul de sărbători din calendarul meu?,calendar_remove,2
240,240.0,Te rog să elimini evenimentul de marți din agenda mea.,calendar_remove,2
241,241.0,Vreau să îmi eliminați evenimentul de ieri din calendar.,calendar_remove,2
242,242.0,Cum pot să elimin evenimentul de sfârșit de lună din calendar?,calendar_remove,2
243,243.0,Eliminați programarea la sală de sport din calendar.,calendar_remove,2
244,244.0,Stergeți evenimentul de afaceri din agenda mea.,calendar_remove,2
245,245.0,"Te rog, elimină evenimentul de la ora 10 din calendar.",calendar_remove,2
246,246.0,Eliberați-mi calendarul pentru săptămâna aceasta.,calendar_remove,2
247,247.0,Eliminați evenimentul de săptămâna trecută din agenda mea.,calendar_remove,2
248,248.0,Te rog să ștergi evenimentul de joi din calendarul meu.,calendar_remove,2
249,249.0,Ștergeți toate evenimentele din acest weekend.,calendar_remove,2
250,250.0,Înlăturați evenimentul de la ora 10 din calendar,calendar_remove,2
251,251.0,Anulați întâlnirea de mâine dimineață.,calendar_remove,2
252,252.0,Vreau să îmi eliminați evenimentul de luni din calendar.,calendar_remove,2
253,253.0,Te rog să îmi elimini evenimentul de seară din calendar.,calendar_remove,2
254,254.0,Ștergeți evenimentul familial din calendarul meu.,calendar_remove,2
255,255.0,Stergeți toate evenimentele sociale din calendar,calendar_remove,2
256,256.0,Stergeți toate evenimentele din săptămâna aceasta,calendar_remove,2
257,257.0,Golești calendarul meu pentru următoarele trei zile.,calendar_remove,2
258,258.0,Ștergeți tot ce este planificat pentru astăzi,calendar_remove,2
259,259.0,Stergeți toate evenimentele personale din calendar,calendar_remove,2
260,260.0,Anulați rezervarea la restaurant din calendarul meu.,calendar_remove,2
261,261.0,Stergeți evenimentul de Ziua Mamei din calendarul meu personal.,calendar_remove,2
262,262.0,Ștergeți evenimentul deosebit din calendarul meu.,calendar_remove,2
263,263.0,Ștergeți evenimentul de luni din calendarul meu,calendar_remove,2
264,264.0,Nu mai aveți nevoie de evenimentul de anul trecut în calendar,calendar_remove,2
265,265.0,Anulați programarea mea de azi după-amiaza.,calendar_remove,2
266,266.0,Eliberați-mi calendarul pentru lunile iunie și iulie,calendar_remove,2
267,267.0,"Acest eveniment nu mai e necesar, îl pot șterge.",calendar_remove,2
268,268.0,Cum pot să elimin evenimentul de weekend din calendar?,calendar_remove,2
269,269.0,Eliberați-mi calendarul pentru următoarele două zile.,calendar_remove,2
270,270.0,Eliminați evenimentul de ziua mea de naștere din agenda.,calendar_remove,2
271,271.0,Este posibil să eliminați evenimentul de astăzi din agenda mea?,calendar_remove,2
272,272.0,Eliminați toate evenimentele repetitive din calendar,calendar_remove,2
273,273.0,Eliberati-mi calendarul pentru ziua de mâine.,calendar_remove,2
274,274.0,"Te rog, ștergeți evenimentul de Paști din calendar",calendar_remove,2
275,275.0,Pot să șterg evenimentul de Paști din agenda mea?,calendar_remove,2
276,276.0,"Nu mai este nevoie de evenimentul respectiv, îl puteți șterge.",calendar_remove,2
277,277.0,Stergeți evenimentul repetitiv din calendar.,calendar_remove,2
278,278.0,Nu mai vreau să apară evenimentul de astăzi în calendar.,calendar_remove,2
279,279.0,Pot să șterg evenimentul de acum o oră din agenda mea?,calendar_remove,2
280,280.0,Anulați excursia de week-end din calendar,calendar_remove,2
281,281.0,Eliminați evenimentul personal din calendarul meu.,calendar_remove,2
282,282.0,Poate fi eliminat evenimentul de ieri seara?,calendar_remove,2
283,283.0,Vreau să eliminați evenimentul de luni din calendarul meu.,calendar_remove,2
284,284.0,Înlăturați evenimentul de Crăciun din lista mea de evenimente.,calendar_remove,2
285,285.0,Înlăturați evenimentul cultural din calendar.,calendar_remove,2
286,286.0,Eliberați-mi timpul liber în calendar pentru astăzi.,calendar_remove,2
287,287.0,Stergeți toate evenimentele din acest weekend din calendar.,calendar_remove,2
288,288.0,Anulați întâlnirea cu prietenii din calendar.,calendar_remove,2
289,289.0,Anulați excursia de week-end din calendar.,calendar_remove,2
290,290.0,Înlăturați evenimentul de la orele 14 din calendar,calendar_remove,2
291,291.0,Cum pot să șterg un eveniment din calendarul meu?,calendar_remove,2
292,292.0,Îndepărtați evenimentul social din agenda mea.,calendar_remove,2
293,293.0,"Te rog, ștergeți evenimentul de Halloween din calendar",calendar_remove,2
294,294.0,Înlăturați evenimentul de Noël din lista mea de evenimente.,calendar_remove,2
295,295.0,Anulați întâlnirea de mâine dimineață,calendar_remove,2
296,296.0,Eliberați-mi calendarul pentru ziua de naștere.,calendar_remove,2
297,297.0,"Te rog, eliminați evenimentul de la ora 5 seara.",calendar_remove,2
298,298.0,Te rog să îmi elimini evenimentul de după-amiază din calendar.,calendar_remove,2
299,299.0,Înlăturați evenimentul de la restaurant din calendar,calendar_remove,2
300,300.0,Cum se pregătește salsa verde pentru tacos?,cooking_recipe,3
301,301.0,Poți să-mi dai rețeta pentru salata de boeuf?,cooking_recipe,3
302,302.0,Câte linguri de zahăr sunt necesare pentru a face înghețata de vanilie?,cooking_recipe,3
303,303.0,Ce fel de mirodenii sunt necesare pentru supa cremă de broccoli?,cooking_recipe,3
304,304.0,Cât timp durează să se gateasca puiul în cuptor?,cooking_recipe,3
305,305.0,Ce este secretul pentru a face cele mai bune mamaliga?,cooking_recipe,3
306,306.0,Care sunt pașii pentru a face sushi acasă?,cooking_recipe,3
307,307.0,Îmi poți da sfaturi pentru a gati somon la gratar?,cooking_recipe,3
308,308.0,Când și cum adaugăm condimentele într-un bol de supă cremă?,cooking_recipe,3
309,309.0,Cum se face umplutura pentru plăcintea moldovenească?,cooking_recipe,3
310,310.0,În cât timp se găteşte mămăligă pentru 5 persoane?,cooking_recipe,3
311,311.0,Îmi poți explica cum se face piureul de cartofi?,cooking_recipe,3
312,312.0,Ce este rețeta ideală pentru un desert de Crăciun?,cooking_recipe,3
313,313.0,Ce ingrediente sunt necesare pentru a face înghețată de vanilie?,cooking_recipe,3
314,314.0,Ce este cel mai bun mod de a găti somonul proaspăt?,cooking_recipe,3
315,315.0,Cum se pregătește un suc de roșii proaspăt pentru pizza?,cooking_recipe,3
316,316.0,La ce temperatură trebuie să gătesc puiul pentru grătar?,cooking_recipe,3
317,317.0,Cum se pregătește un sos de mentă pentru cocktail-uri?,cooking_recipe,3
318,318.0,Ce este secretul pentru a face cele mai bune gogoși rumene?,cooking_recipe,3
319,319.0,Poți să-mi explici cum să faci pizza acasă?,cooking_recipe,3
320,320.0,Cum se face dressing-ul pentru salata de crudités?,cooking_recipe,3
321,321.0,Cum se pregateste sosul de tomate pentru paste?,cooking_recipe,3
322,322.0,La ce ora trebuie să scoatem pita din cuptor?,cooking_recipe,3
323,323.0,Cum se face siropul de ghimbir pentru răceli?,cooking_recipe,3
324,324.0,Cum se face cel mai bun suc de roșii din lume?,cooking_recipe,3
325,325.0,Câte ouă sunt necesare pentru a face o tortă de ciocolată?,cooking_recipe,3
326,326.0,Cât timp durează să gătești orezul pentru a fi perfect?,cooking_recipe,3
327,327.0,Ce fel de carne e cel mai bun pentru gatit în slow cooker?,cooking_recipe,3
328,328.0,În cât timp se găteşte supa de leguminoase?,cooking_recipe,3
329,329.0,Care este secretul pentru a face cele mai bune clătite?,cooking_recipe,3
330,330.0,Câte ouă sunt necesare pentru o prăjitură clasică?,cooking_recipe,3
331,331.0,Cum se pregătește smântână pentru mâncarea tradițională românească?,cooking_recipe,3
332,332.0,Îmi poți explica cum se face un risotto cremos?,cooking_recipe,3
333,333.0,Ce cantitate de apă este nevoie pentru a fierbe orezul?,cooking_recipe,3
334,334.0,Poți să-mi dai rețeta pentru sufleu de brocoli?,cooking_recipe,3
335,335.0,Îmi poți da sfaturi pentru a face cele mai bune chiftele românești?,cooking_recipe,3
336,336.0,La ce temperatura trebuie să fierbem orezul pentru pilaf?,cooking_recipe,3
337,337.0,Cum se pregătesc creveții pentru salată?,cooking_recipe,3
338,338.0,Îmi poți da sfatul despre cum să fac un desert de fructe de sezon?,cooking_recipe,3
339,339.0,Câte ouă sunt necesare pentru o tortă de ciocolată?,cooking_recipe,3
340,340.0,Cum se face un sos de muștar pentru carne de porc?,cooking_recipe,3
341,341.0,Cum se pregateste sosul de ciuperci pentru paste?,cooking_recipe,3
342,342.0,Cum se face un sos de citrice pentru peşte?,cooking_recipe,3
343,343.0,La ce temperatura trebuie să gătesc carnea de porc pentru șnițel?,cooking_recipe,3
344,344.0,Câte ouă sunt necesare pentru o tartă de ciocolată?,cooking_recipe,3
345,345.0,Îmi poți da sfatul despre cum să gătesc orezul perfect?,cooking_recipe,3
346,346.0,Cum se pregătește dressing-ul pentru salata de fructe?,cooking_recipe,3
347,347.0,Îmi poți da rețeta pentru supa de burtă?,cooking_recipe,3
348,348.0,Cum se pregăteşte smântână pentru borș?,cooking_recipe,3
349,349.0,Ce este cel mai bun mod de a conserva murăturile?,cooking_recipe,3
350,350.0,Cum se pregătește crema de branza pentru tartine?,cooking_recipe,3
351,351.0,Îmi poți da rețeta pentru a face un budincă de cartofi?,cooking_recipe,3
352,352.0,La ce temperatură trebuie să coacem pita pentru a fi crustă și aurie?,cooking_recipe,3
353,353.0,Câte linguri de ulei sunt necesare pentru sărmalele de post?,cooking_recipe,3
354,354.0,Care este secretul pentru a face cele mai bune clătite din lume?,cooking_recipe,3
355,355.0,Îmi poți da rețeta pentru a face clatite americane?,cooking_recipe,3
356,356.0,Cum se face un sos de smântână pentru salata de boeuf?,cooking_recipe,3
357,357.0,Poți să-mi dai rețeta pentru salată de boeuf?,cooking_recipe,3
358,358.0,Cum se face untul de arahide pentru sandwich-uri?,cooking_recipe,3
359,359.0,Cum se pregătește un amestec de mirodenii pentru carnea de miel?,cooking_recipe,3
360,360.0,Îmi poți da sfaturile pentru a face cele mai bune mămăliguțe?,cooking_recipe,3
361,361.0,Cum se pregateste sosul de smantana pentru mamaliga?,cooking_recipe,3
362,362.0,Ce fel de condimente sunt necesare pentru a face un curry indian autentic?,cooking_recipe,3
363,363.0,Ce este cel mai bun mod de a găti ciupercile pentru a fi moi?,cooking_recipe,3
364,364.0,Cum se pregateste sosul de ciuperci pentru pui?,cooking_recipe,3
365,365.0,Îmi poți explica cum să faci chifle pentru mic dejun?,cooking_recipe,3
366,366.0,Care sunt pașii pentru a face un cake de ciocolată moelleux?,cooking_recipe,3
367,367.0,Îmi poți da ideea pentru un desert rapid și delicios?,cooking_recipe,3
