,Unnamed: 0,text,intent,label
110,110.0,May I request a slight reduction in loudness?,audio_volume_down,1
111,111.0,"I need it softer, can you help?",audio_volume_down,1
112,112.0,"Its too loud, reduce the volume.",audio_volume_down,1
113,113.0,"Not so loud, grandmas sleeping.",audio_volume_down,1
114,114.0,"Go easy on the amp, bro.",audio_volume_down,1
115,115.0,Could you mute it or something?,audio_volume_down,1
116,116.0,Please reduce the speaker volume now.,audio_volume_down,1
117,117.0,Quit making such a racket!,audio_volume_down,1
118,118.0,"Lower the TV volume, its disturbing me.",audio_volume_down,1
119,119.0,"If you wouldnt mind, just a little softer.",audio_volume_down,1
120,120.0,"Decrease the headphone volume, it hurts.",audio_volume_down,1
121,121.0,Be gentle with the volume knob.,audio_volume_down,1
122,122.0,"Lower the radio volume, thanks.",audio_volume_down,1
123,123.0,"Its too loud, reduce the sound.",audio_volume_down,1
124,124.0,"Not so loud, grandma is sleeping.",audio_volume_down,1
125,125.0,"Make it softer, my ears hurt.",audio_volume_down,1
126,126.0,"Keep it down, we have neighbors nearby.",audio_volume_down,1
127,127.0,"Take it easy on the eardrums, okay?",audio_volume_down,1
128,128.0,"Volume down, its hurting my ears.",audio_volume_down,1
129,129.0,"This song is too loud, adjust the volume.",audio_volume_down,1
130,130.0,"Too much bass, tone it down.",audio_volume_down,1
131,131.0,"Bring down the decibel level, thanks.",audio_volume_down,1
132,132.0,Reduce the noise level immediately.,audio_volume_down,1
133,133.0,"For goodness sake, turn it down already!",audio_volume_down,1
134,134.0,"Volume down, its hurting my ears!",audio_volume_down,1
135,135.0,"Take it down a peg, will ya?",audio_volume_down,1
136,136.0,"Dial it back, buddy; its too much.",audio_volume_down,1
137,137.0,"Dont blast the music so loudly, okay?",audio_volume_down,1
138,138.0,Shh! Some people are studying here.,audio_volume_down,1
139,139.0,Bring the noise level down a bit.,audio_volume_down,1
140,140.0,"Thats way too loud, bring it down.",audio_volume_down,1
141,141.0,"Just calm down the overall volume, alright?",audio_volume_down,1
142,142.0,"Diminish the background noise, thanks.",audio_volume_down,1
143,143.0,Silence would be golden right now.,audio_volume_down,1
144,144.0,"Lower the radio volume, its blasting.",audio_volume_down,1
145,145.0,Would you mind keeping it down?,audio_volume_down,1
146,146.0,"Music volume down, voices only.",audio_volume_down,1
147,147.0,"Just bring it down to reasonable levels, okay?",audio_volume_down,1
148,148.0,"The TV is blasting, can you turn it down?",audio_volume_down,1
149,149.0,"Not so loud, grandma has a headache.",audio_volume_down,1
150,150.0,Hush! Some of us are sleeping.,audio_volume_down,1
151,151.0,"Keep it down, there are people sleeping nearby.",audio_volume_down,1
152,152.0,"Cut back on the decibels, man!",audio_volume_down,1
153,153.0,"Turn down the TV volume, please.",audio_volume_down,1
154,154.0,Tone it down or use headphones.,audio_volume_down,1
155,155.0,"Mom said to turn it down, so yeah...",audio_volume_down,1
156,156.0,"Reduce the noise level, I beg of you.",audio_volume_down,1
157,157.0,"Decrease the TV volume, please.",audio_volume_down,1
158,158.0,"That song is way too loud, fix it.",audio_volume_down,1
159,159.0,"Be gentle with the volume knob, friend.",audio_volume_down,1
160,160.0,"Make it quieter, Im trying to focus.",audio_volume_down,1
161,161.0,"A bit more subtle would be nice, thank you.",audio_volume_down,1
162,162.0,"If you could keep it down, appreciate it.",audio_volume_down,1
163,163.0,"We get it, but could you just chill with the volume?",audio_volume_down,1
164,164.0,Decrease the music volume now.,audio_volume_down,1
165,165.0,Please mute it or turn it down low.,audio_volume_down,1
166,166.0,"A little softer, if you dont mind.",audio_volume_down,1
167,167.0,A little less volume would be nice.,audio_volume_down,1
168,168.0,"Keep the ruckus to a minimum, guys.",audio_volume_down,1
169,169.0,Decrease the speaker output by half.,audio_volume_down,1
170,170.0,"For Petes sake, keep it down!",audio_volume_down,1
171,171.0,"My ears are sensitive, keep it soft.",audio_volume_down,1
172,172.0,My ears are ringing; make it softer.,audio_volume_down,1
173,173.0,"For the love of peace, quiet down!",audio_volume_down,1
174,174.0,Lower the voice assistants volume.,audio_volume_down,1
175,175.0,Dont blast the music so loudly.,audio_volume_down,1
176,176.0,Could you quieten down the stereo?,audio_volume_down,1
177,177.0,"We dont want to disturb others, keep it soft.",audio_volume_down,1
178,178.0,"This song is too loud, fix it.",audio_volume_down,1
179,179.0,Please adjust the headphones volume.,audio_volume_down,1
180,180.0,"Tone it down, I need peace.",audio_volume_down,1
181,181.0,"Youre being too loud, quieten down.",audio_volume_down,1
182,182.0,"Dial it back, buddy; its getting out of hand.",audio_volume_down,1
183,183.0,Would you mind turning down the amp?,audio_volume_down,1
184,184.0,Your voice carries; speak more quietly.,audio_volume_down,1
185,185.0,"Soften the music, its overwhelming.",audio_volume_down,1
186,186.0,Could you mute it slightly?,audio_volume_down,1
187,187.0,"Volume down, please, its disturbing me.",audio_volume_down,1
188,188.0,"Soften up the sound, its piercing my eardrums.",audio_volume_down,1
189,189.0,This podcast is too loud; fix it.,audio_volume_down,1
190,190.0,Bring the decibel level down a notch.,audio_volume_down,1
191,191.0,"No more loud outbursts, okay?",audio_volume_down,1
192,192.0,"The volume is too high, fix it.",audio_volume_down,1
193,193.0,"Bring the decibels down, thanks.",audio_volume_down,1
194,194.0,"Calm down the background noise, thanks.",audio_volume_down,1
195,195.0,Put the volume on silent mode.,audio_volume_down,1
196,196.0,"The music is blasting, tone it down.",audio_volume_down,1
197,197.0,Your laughter is carrying over; pipe down.,audio_volume_down,1
198,198.0,"Make it quiet, Im trying to focus.",audio_volume_down,1
199,199.0,"Take it down a peg, would ya?",audio_volume_down,1
200,200.0,how do i remove duplicates from my schedule?,calendar_remove,2
201,201.0,Remove the unconfirmed bookings from my calendar,calendar_remove,2
202,202.0,request cancellation of group events,calendar_remove,2
203,203.0,erase last weeks entries,calendar_remove,2
204,204.0,Remove the expired coupons from my calendar,calendar_remove,2
205,205.0,remove july 15th event from calendar,calendar_remove,2
206,206.0,Remove the weekly team meeting from my calendar,calendar_remove,2
207,207.0,Cancel the charity event from my calendar,calendar_remove,2
208,208.0,Can I delete recurring events?,calendar_remove,2
209,209.0,Clear my evening schedule for the weekend,calendar_remove,2
210,210.0,cancel everything after 5 pm today,calendar_remove,2
211,211.0,reverse erroneous bookings,calendar_remove,2
212,212.0,remove the doctors visit from my diary,calendar_remove,2
213,213.0,Take off Johns wedding from my calendar,calendar_remove,2
214,214.0,Get rid of yesterdays reminders from my calendar,calendar_remove,2
215,215.0,remove the hidden events from my view,calendar_remove,2
216,216.0,repudiate pending invitations,calendar_remove,2
217,217.0,eradicate last months calendar data,calendar_remove,2
218,218.0,whats the best way to purge unwanted events?,calendar_remove,2
219,219.0,please cancel tomorrows conference call,calendar_remove,2
220,220.0,delete the reminder about the project deadline,calendar_remove,2
221,221.0,Delete the unnecessary reminders from my calendar,calendar_remove,2
222,222.0,Take away the anniversary celebration from my calendar,calendar_remove,2
223,223.0,Remove the job interview from my calendar,calendar_remove,2
224,224.0,Cancel my dinner plans for tonight,calendar_remove,2
225,225.0,surrender planned outings,calendar_remove,2
226,226.0,abandon saved dates,calendar_remove,2
227,227.0,Remove the incorrect phone number from my calendar,calendar_remove,2
228,228.0,void previous arrangements,calendar_remove,2
229,229.0,erase the training sessions from my calendar,calendar_remove,2
230,230.0,wipe clean my weekly schedule,calendar_remove,2
231,231.0,take away the family gathering from my calendar,calendar_remove,2
232,232.0,take away saturday morning yoga session,calendar_remove,2
233,233.0,remove the repeated notifications,calendar_remove,2
234,234.0,Eradicate the old entries from my calendar,calendar_remove,2
235,235.0,annihilate unnecessary commitments,calendar_remove,2
236,236.0,Cancel the volunteer work from my calendar,calendar_remove,2
237,237.0,delete this upcoming event,calendar_remove,2
238,238.0,remove saturdays appointments,calendar_remove,2
239,239.0,How do I get rid of duplicate events?,calendar_remove,2
240,240.0,delete all past appointments,calendar_remove,2
241,241.0,Delete the completed tasks from my calendar,calendar_remove,2
242,242.0,Remove todays appointments from my calendar,calendar_remove,2
243,243.0,get rid of old reminders,calendar_remove,2
244,244.0,cancel my flight booking on thursday,calendar_remove,2
245,245.0,revise conflicting appointments,calendar_remove,2
246,246.0,Is it possible to clear just one specific date?,calendar_remove,2
247,247.0,Remove Sarahs graduation ceremony from my calendar,calendar_remove,2
248,248.0,cancel my yoga classes for the month,calendar_remove,2
249,249.0,omit social engagements from calendar view,calendar_remove,2
250,250.0,can you take out the movie night from my social calendar?,calendar_remove,2
251,251.0,nullify all alarms,calendar_remove,2
252,252.0,expunge outdated entries,calendar_remove,2
253,253.0,retract sent invites,calendar_remove,2
254,254.0,destroy obsolete calendar items,calendar_remove,2
255,255.0,clear my evening plans,calendar_remove,2
256,256.0,eliminate recurring events,calendar_remove,2
257,257.0,Delete this weeks schedule from my calendar,calendar_remove,2
258,258.0,rebuff unconfirmed appointments,calendar_remove,2
259,259.0,Remove all upcoming birthdays from my calendar,calendar_remove,2
260,260.0,How do I cancel a repeating event?,calendar_remove,2
261,261.0,Erase last Fridays meetings from my calendar,calendar_remove,2
262,262.0,roll back recent changes,calendar_remove,2
263,263.0,clear my daily planner,calendar_remove,2
264,264.0,Eliminate the conference call from my schedule,calendar_remove,2
265,265.0,how do i erase recurring events?,calendar_remove,2
266,266.0,delete the outdated events,calendar_remove,2
267,267.0,Remove the irrelevant notifications from my calendar,calendar_remove,2
268,268.0,remove birthday celebrations from calendar,calendar_remove,2
269,269.0,drop scheduled tasks for the weekend,calendar_remove,2
270,270.0,remove the staff meeting from every friday,calendar_remove,2
271,271.0,remove the blocked time slots,calendar_remove,2
272,272.0,clear my morning schedule,calendar_remove,2
273,273.0,cancel my participation in the group project,calendar_remove,2
274,274.0,please delete the team lunch from my agenda,calendar_remove,2
275,275.0,Remove the travel itinerary from my calendar,calendar_remove,2
276,276.0,abolish weekly team meetings,calendar_remove,2
277,277.0,delete the cancelled flights from my itinerary,calendar_remove,2
278,278.0,Remove the wrong address from my calendar entry,calendar_remove,2
279,279.0,remove the company picnic from our shared calendar,calendar_remove,2
280,280.0,delete upcoming appointments,calendar_remove,2
281,281.0,rescind previously set reminders,calendar_remove,2
282,282.0,cancel all meetings today,calendar_remove,2
283,283.0,Delete the old passwords from my calendar notes,calendar_remove,2
284,284.0,Cancel the gym membership renewal from my calendar,calendar_remove,2
285,285.0,delete the unnecessary reminders,calendar_remove,2
286,286.0,erase the suggested activities,calendar_remove,2
287,287.0,recall mistaken bookings,calendar_remove,2
288,288.0,empty my task list for the day,calendar_remove,2
289,289.0,relinquish reserved slots,calendar_remove,2
290,290.0,clear my monthly outlook,calendar_remove,2
291,291.0,Clear my daily planner completely,calendar_remove,2
292,292.0,Delete the cancelled trip from my calendar,calendar_remove,2
293,293.0,erase this weeks schedule,calendar_remove,2
294,294.0,clear my daily routines,calendar_remove,2
295,295.0,scrub yesterdays activities,calendar_remove,2
296,296.0,cancel the sales meeting scheduled for monday,calendar_remove,2
297,297.0,obliterate unnecessary reminders,calendar_remove,2
298,298.0,is there a way to delete multiple events at once?,calendar_remove,2
299,299.0,forget about tuesday afternoon meeting,calendar_remove,2
300,300.0,What spices do I need to add to make authentic Moroccan chili?,cooking_recipe,3
301,301.0,Whats the secret to making perfect scrambled eggs?,cooking_recipe,3
302,302.0,How do I poach eggs like a pro?,cooking_recipe,3
303,303.0,How long does it take to roast chicken thighs at 400°F?,cooking_recipe,3
304,304.0,Can you provide a simple recipe for spaghetti carbonara?,cooking_recipe,3
305,305.0,How do I get rid of excess moisture in cooked spinach?,cooking_recipe,3
306,306.0,Can you walk me through making homemade ravioli from scratch?,cooking_recipe,3
307,307.0,Can you guide me through the process of curing bacon at home?,cooking_recipe,3
308,308.0,How do I make homemade ricotta cheese using vinegar?,cooking_recipe,3
309,309.0,Can you demonstrate how to chop fresh herbs efficiently?,cooking_recipe,3
310,310.0,How do I cook quinoa perfectly every time?,cooking_recipe,3
311,311.0,Can you walk me through the process of baking a perfect apple pie?,cooking_recipe,3
312,312.0,Whats the ideal internal temp for cooked turkey?,cooking_recipe,3
313,313.0,How do I achieve crispy skin when roasting pork belly?,cooking_recipe,3
314,314.0,Can someone explain how to poach eggs properly?,cooking_recipe,3
315,315.0,How long does it take to boil potatoes until theyre tender?,cooking_recipe,3
316,316.0,Can you provide a simple recipe for guacamole?,cooking_recipe,3
317,317.0,How do I prevent overmixing when making cookie dough?,cooking_recipe,3
318,318.0,How do I prevent overmixing when making muffin batter?,cooking_recipe,3
319,319.0,At what temperature should I set my oven for slow-cooked short ribs?,cooking_recipe,3
320,320.0,How do I caramelize onions without burning them?,cooking_recipe,3
321,321.0,Whats the best way to roast Brussels sprouts with garlic?,cooking_recipe,3
322,322.0,Whats the recommended cooking time for hard-boiled eggs?,cooking_recipe,3
323,323.0,Can you share your favorite smoothie bowl recipe?,cooking_recipe,3
324,324.0,Can you recommend a good recipe for homemade pizza dough?,cooking_recipe,3
325,325.0,How do I store leftover soup safely?,cooking_recipe,3
326,326.0,How do I make creamy tomato soup from scratch?,cooking_recipe,3
327,327.0,Can you help me with a basic vinaigrette dressing recipe?,cooking_recipe,3
328,328.0,How do you make crispy fried chicken wings?,cooking_recipe,3
329,329.0,"How do you achieve tender, fall-apart pork ribs?",cooking_recipe,3
330,330.0,How do you ensure juicy burgers on the grill?,cooking_recipe,3
331,331.0,Can you share a foolproof method for roasting chestnuts?,cooking_recipe,3
332,332.0,"Whats the trick to getting fluffy, buttery mashed potatoes?",cooking_recipe,3
333,333.0,How do I poach eggs perfectly every time?,cooking_recipe,3
334,334.0,How do I clarify butter for making hollandaise sauce?,cooking_recipe,3
335,335.0,What is the best way to grill steak?,cooking_recipe,3
336,336.0,Whats the ratio of water to rice for fluffy white rice?,cooking_recipe,3
337,337.0,Whats the secret to making crispy fried chicken wings?,cooking_recipe,3
338,338.0,Can you show me how to chop fresh herbs like a pro?,cooking_recipe,3
339,339.0,How long does it take to roast chicken at 400 degrees Fahrenheit?,cooking_recipe,3
340,340.0,How long do I boil potatoes before mashing them?,cooking_recipe,3
341,341.0,Can you recommend a good substitute for buttermilk in recipes?,cooking_recipe,3
342,342.0,Can you share your favorite vegan quinoa salad recipe?,cooking_recipe,3
343,343.0,Can someone recommend a good marinade for grilled steak?,cooking_recipe,3
344,344.0,Whats the secret to baking moist banana bread?,cooking_recipe,3
345,345.0,Whats the deal with tempering chocolate for dipping strawberries?,cooking_recipe,3
346,346.0,Can you give me a recipe for vegan brownies?,cooking_recipe,3
347,347.0,Can you guide me through braising short ribs step-by-step?,cooking_recipe,3
348,348.0,Can you teach me basic knife skills for chopping veggies?,cooking_recipe,3
349,349.0,Can you walk me through making homemade tortillas?,cooking_recipe,3
350,350.0,Can I substitute olive oil with coconut oil in baked goods?,cooking_recipe,3
351,351.0,How do I get rid of excess moisture in baked ziti?,cooking_recipe,3
352,352.0,Whats the ideal internal temperature for medium-rare burgers?,cooking_recipe,3
353,353.0,What ingredients do I need to make beef stroganoff?,cooking_recipe,3
354,354.0,Can you provide a vegan substitute for honey in recipes?,cooking_recipe,3
355,355.0,Can you teach me how to poach salmon fillets perfectly?,cooking_recipe,3
356,356.0,Whats the best type of oil to use for frying fish?,cooking_recipe,3
357,357.0,Can you walk me through making beef Wellington step by step?,cooking_recipe,3
358,358.0,How do I make homemade pasta sauce?,cooking_recipe,3
359,359.0,Can you show me how to assemble a charcuterie board?,cooking_recipe,3
360,360.0,How do I achieve the perfect sear on a scallop?,cooking_recipe,3
361,361.0,Can someone show me how to assemble a charcuterie board?,cooking_recipe,3
362,362.0,How do I toast almonds evenly in the oven?,cooking_recipe,3
363,363.0,Can you share a recipe for classic apple pie filling?,cooking_recipe,3
364,364.0,How do I debone a whole chicken quickly and easily?,cooking_recipe,3
365,365.0,Can you explain the concept of deglazing in cooking?,cooking_recipe,3
366,366.0,At what temperature should I roast chicken breast?,cooking_recipe,3
367,367.0,Whats the ratio of water to rice when cooking Japanese-style rice?,cooking_recipe,3
368,368.0,Can you explain the art of braising short ribs?,cooking_recipe,3
369,369.0,Can I use almond milk instead of regular milk in pancakes?,cooking_recipe,3
370,370.0,Can you walk me through making beef Wellington?,cooking_recipe,3
371,371.0,How do I convert a recipe from Celsius to Fahrenheit?,cooking_recipe,3
372,372.0,Can you give me a recipe for homemade pasta sauce?,cooking_recipe,3
373,373.0,Whats the ratio of water to rice when cooking white rice?,cooking_recipe,3
374,374.0,Can someone share their favorite apple pie crust recipe?,cooking_recipe,3
375,375.0,At what temperature should I grill steak for medium-rare?,cooking_recipe,3
376,376.0,How do I make perfect scrambled eggs?,cooking_recipe,3
377,377.0,How do I properly chop fresh herbs like parsley and cilantro?,cooking_recipe,3
378,378.0,How do I clarify butter for sautéing vegetables?,cooking_recipe,3
379,379.0,How do I toast spices to bring out their flavor?,cooking_recipe,3
380,380.0,How do I toast almonds evenly without burning them?,cooking_recipe,3
381,381.0,Whats the ideal internal temperature for cooked turkey breast?,cooking_recipe,3
382,382.0,How do I make homemade ice cream without an ice cream maker?,cooking_recipe,3
383,383.0,Can I freeze cooked soup for later reheating?,cooking_recipe,3
384,384.0,Can you guide me through braising short ribs?,cooking_recipe,3
385,385.0,Can you provide a simple recipe for banana bread muffins?,cooking_recipe,3
386,386.0,Can you give me a recipe for homemade pizza dough?,cooking_recipe,3
387,387.0,How do I make crispy fried chicken wings?,cooking_recipe,3
388,388.0,How do I make beef stroganoff with egg noodles?,cooking_recipe,3
389,389.0,Whats the best way to grill salmon fillets?,cooking_recipe,3
390,390.0,At what temperature should I set my oven for roasting vegetables?,cooking_recipe,3
391,391.0,Can you share your favorite recipe for vegan black bean tacos?,cooking_recipe,3
392,392.0,How do I ensure juicy turkey breast during Thanksgiving dinner?,cooking_recipe,3
393,393.0,How long does it take to boil potatoes?,cooking_recipe,3
394,394.0,Whats the science behind tempering chocolate for dipping strawberries?,cooking_recipe,3
395,395.0,Can you teach me how to whip heavy cream into stiff peaks?,cooking_recipe,3
396,396.0,Can you explain how to temper chocolate?,cooking_recipe,3
397,397.0,What ingredients do I need to make chicken fajitas?,cooking_recipe,3
398,398.0,How do I prevent overmixing when making muffins?,cooking_recipe,3
399,399.0,How do I whip heavy cream into stiff peaks?,cooking_recipe,3
400,400.0,Tell me the time in Tokyo if its 5 pm cst.,datetime_convert,4
401,401.0,Switch the timezone to Central European Summer Time.,datetime_convert,4
402,402.0,Change my timezone to India Standard Time.,datetime_convert,4
403,403.0,What time would it be in Rio de Janeiro if its 2 pm ct?,datetime_convert,4
404,404.0,Interpret 2 pm art in est format.,datetime_convert,4
405,405.0,Whats the time difference between Houston and Bogota?,datetime_convert,4
406,406.0,What is the time difference between mountain standard time and central european summer time?,datetime_convert,4
407,407.0,Convert 7 am cest to mt.,datetime_convert,4
408,408.0,How many hours ahead is Seoul compared to San Francisco?,datetime_convert,4
409,409.0,Is Berlin three hours ahead or behind Athens?,datetime_convert,4
410,410.0,How many hours ahead of Chicago is London?,datetime_convert,4
411,411.0,"If its 7 am utc, what time is it in Moscow?",datetime_convert,4
412,412.0,What is the time difference between Paris and Sydney?,datetime_convert,4
413,413.0,What time would it be in Rio de Janeiro if its 3 pm et?,datetime_convert,4
414,414.0,"When its 1 pm in Toronto, what time is it in Vancouver?",datetime_convert,4
415,415.0,Set my clock to Eastern Daylight Time.,datetime_convert,4
416,416.0,Is Paris one hour ahead or behind Rome?,datetime_convert,4
417,417.0,Give me the time in Cairo if its 2 pm est.,datetime_convert,4
418,418.0,Convert 3 pm cst to pst.,datetime_convert,4
419,419.0,Tell me the time in Hong Kong if its 2 pm cst.,datetime_convert,4
420,420.0,Is it morning or afternoon in Paris if its 3 pm cst?,datetime_convert,4
421,421.0,What is the hour difference between Santiago and Stockholm?,datetime_convert,4
422,422.0,How many minutes behind is Hawaii compared to California?,datetime_convert,4
423,423.0,Set the timezone to India Standard Time.,datetime_convert,4
424,424.0,"If its 5 pm in Istanbul, what time is it in Cairo?",datetime_convert,4
425,425.0,What time would it be in Santiago if its 3 pm et?,datetime_convert,4
426,426.0,Can you convert 12 pm bst to edt?,datetime_convert,4
427,427.0,Whats the time difference between San Francisco and Shanghai?,datetime_convert,4
428,428.0,What is the time difference between central standard time and mountain daylight time?,datetime_convert,4
429,429.0,"When its 3 pm in Amsterdam, what time is it in Berlin?",datetime_convert,4
430,430.0,"When its 3 pm in Toronto, what time is it in Vancouver?",datetime_convert,4
431,431.0,Express 8 am brt in cst terms.,datetime_convert,4
432,432.0,Translate 1 pm pdt to cst.,datetime_convert,4
433,433.0,"If its 2 pm cet, what time is it in Moscow?",datetime_convert,4
434,434.0,Can you convert 12 pm edt to bst?,datetime_convert,4
435,435.0,Convert 2 pm cet to pdt.,datetime_convert,4
436,436.0,What is the time difference between Santiago and Bogota?,datetime_convert,4
437,437.0,"If its 4 pm gmt, what time is it in Johannesburg?",datetime_convert,4
438,438.0,"If Im in Los Angeles at 12 pm, what time is it in Mexico City?",datetime_convert,4
439,439.0,Change my timezone to Australian Western Standard Time.,datetime_convert,4
440,440.0,Convert 3 pm est to pst.,datetime_convert,4
441,441.0,Adjust the clock to Australian Western Standard Time.,datetime_convert,4
442,442.0,Shift the timezone to China Standard Time.,datetime_convert,4
443,443.0,Convert 8 am brt to ct.,datetime_convert,4
444,444.0,Can you set my phone to Pacific Standard Time?,datetime_convert,4
445,445.0,"If its 11 am in Melbourne, what time is it in Auckland?",datetime_convert,4
446,446.0,"If its 9 am in Denver, what time is it in Dallas?",datetime_convert,4
